   0.1200000E-02  0.8416884E+08  0.1784896E+10  0.3124459E+07  0.1781772E+10 -0.1859000E+03  0.2202644E+00
   0.2400000E-02  0.1487593E+09  0.2011866E+10  0.2875054E+07  0.2008991E+10 -0.1818798E+03  0.2687250E+00
   0.3600000E-02  0.2098557E+09  0.2078943E+10  0.2859892E+07  0.2076083E+10 -0.1778465E+03  0.2877303E+00
   0.4800000E-02  0.2701228E+09  0.2122964E+10  0.2880481E+07  0.2120083E+10 -0.1738485E+03  0.2950869E+00
   0.6000000E-02  0.3307571E+09  0.2165409E+10  0.2929975E+07  0.2162479E+10 -0.1698899E+03  0.2981814E+00
   0.7200000E-02  0.3921881E+09  0.2208891E+10  0.3013777E+07  0.2205877E+10 -0.1659703E+03  0.2995760E+00
   0.8400000E-02  0.4544732E+09  0.2253706E+10  0.3137837E+07  0.2250569E+10 -0.1620886E+03  0.3001687E+00
   0.9600000E-02  0.5175098E+09  0.2299895E+10  0.3307877E+07  0.2296587E+10 -0.1582435E+03  0.3003134E+00
   0.1080000E-01  0.5811460E+09  0.2347460E+10  0.3529173E+07  0.2343931E+10 -0.1544332E+03  0.3001773E+00
   0.1200000E-01  0.6452352E+09  0.2396395E+10  0.3806388E+07  0.2392589E+10 -0.1506557E+03  0.2998545E+00
   0.1320000E-01  0.7096603E+09  0.2446688E+10  0.4143421E+07  0.2442545E+10 -0.1469090E+03  0.2994035E+00
   0.1440000E-01  0.7743428E+09  0.2498318E+10  0.4543283E+07  0.2493774E+10 -0.1431906E+03  0.2988624E+00
   0.1560000E-01  0.8392420E+09  0.2551257E+10  0.5008006E+07  0.2546249E+10 -0.1394981E+03  0.2982567E+00
   0.1680000E-01  0.9043514E+09  0.2605473E+10  0.5538567E+07  0.2599934E+10 -0.1358292E+03  0.2976034E+00
   0.1800000E-01  0.9696937E+09  0.2660925E+10  0.6134854E+07  0.2654790E+10 -0.1321818E+03  0.2969143E+00
   0.1920000E-01  0.1035315E+10  0.2717569E+10  0.6795646E+07  0.2710774E+10 -0.1285539E+03  0.2961969E+00
   0.2040000E-01  0.1101278E+10  0.2775355E+10  0.7518625E+07  0.2767836E+10 -0.1249437E+03  0.2954562E+00
   0.2160000E-01  0.1167663E+10  0.2834228E+10  0.8300401E+07  0.2825928E+10 -0.1213498E+03  0.2946951E+00
   0.2280000E-01  0.1234558E+10  0.2894131E+10  0.9136559E+07  0.2884994E+10 -0.1177711E+03  0.2939147E+00
   0.2400000E-01  0.1302062E+10  0.2955005E+10  0.1002172E+08  0.2944983E+10 -0.1142068E+03  0.2931158E+00
   0.2520000E-01  0.1370279E+10  0.3016790E+10  0.1094960E+08  0.3005841E+10 -0.1106564E+03  0.2922983E+00
   0.2640000E-01  0.1439318E+10  0.3079429E+10  0.1191310E+08  0.3067516E+10 -0.1071199E+03  0.2914623E+00
   0.2760000E-01  0.1509294E+10  0.3142864E+10  0.1290438E+08  0.3129959E+10 -0.1035976E+03  0.2906079E+00
   0.2880000E-01  0.1580324E+10  0.3207043E+10  0.1391497E+08  0.3193128E+10 -0.1000901E+03  0.2897354E+00
   0.3000000E-01  0.1652532E+10  0.3271921E+10  0.1493583E+08  0.3256985E+10 -0.9659859E+02  0.2888455E+00
   0.3120000E-01  0.1726044E+10  0.3337459E+10  0.1595748E+08  0.3321502E+10 -0.9312434E+02  0.2879387E+00
   0.3240000E-01  0.1800992E+10  0.3403629E+10  0.1697008E+08  0.3386659E+10 -0.8966915E+02  0.2870155E+00
   0.3360000E-01  0.1877517E+10  0.3470414E+10  0.1796353E+08  0.3452451E+10 -0.8623508E+02  0.2860763E+00
   0.3480000E-01  0.1955766E+10  0.3537814E+10  0.1892761E+08  0.3518887E+10 -0.8282455E+02  0.2851213E+00
   0.3600000E-01  0.2035897E+10  0.3605845E+10  0.1985206E+08  0.3585993E+10 -0.7944027E+02  0.2841505E+00
   0.3720000E-01  0.2118082E+10  0.3674545E+10  0.2072668E+08  0.3653818E+10 -0.7608525E+02  0.2831633E+00
   0.3840000E-01  0.2202507E+10  0.3743975E+10  0.2154150E+08  0.3722433E+10 -0.7276276E+02  0.2821588E+00
   0.3960000E-01  0.2289378E+10  0.3814224E+10  0.2228683E+08  0.3791937E+10 -0.6947633E+02  0.2811349E+00
   0.4080000E-01  0.2378924E+10  0.3885417E+10  0.2295344E+08  0.3862463E+10 -0.6622972E+02  0.2800890E+00
   0.4200000E-01  0.2471402E+10  0.3957712E+10  0.2353267E+08  0.3934179E+10 -0.6302689E+02  0.2790161E+00
   0.4320000E-01  0.2567104E+10  0.4031314E+10  0.2401660E+08  0.4007297E+10 -0.5987201E+02  0.2779089E+00
   0.4440000E-01  0.2666367E+10  0.4106475E+10  0.2439813E+08  0.4082077E+10 -0.5676942E+02  0.2767557E+00
   0.4560000E-01  0.2769587E+10  0.4183504E+10  0.2467124E+08  0.4158833E+10 -0.5372365E+02  0.2755376E+00
   0.4680000E-01  0.2877234E+10  0.4262769E+10  0.2483111E+08  0.4237938E+10 -0.5073946E+02  0.2742267E+00
   0.4800000E-01  0.2989880E+10  0.4344708E+10  0.2487437E+08  0.4319834E+10 -0.4782188E+02  0.2727844E+00
   0.4920000E-01  0.3108229E+10  0.4429824E+10  0.2479933E+08  0.4405025E+10 -0.4497640E+02  0.2711703E+00
   0.5040000E-01  0.3233152E+10  0.4518685E+10  0.2460637E+08  0.4494079E+10 -0.4220916E+02  0.2693735E+00
   0.5160000E-01  0.3365704E+10  0.4611909E+10  0.2429831E+08  0.4587611E+10 -0.3952724E+02  0.2674614E+00
   0.5280000E-01  0.3507100E+10  0.4710125E+10  0.2388088E+08  0.4686245E+10 -0.3693900E+02  0.2655897E+00
   0.5400000E-01  0.3658596E+10  0.4813915E+10  0.2336310E+08  0.4790552E+10 -0.3445425E+02  0.2639140E+00
   0.5520000E-01  0.3821241E+10  0.4923717E+10  0.2275722E+08  0.4900959E+10 -0.3208415E+02  0.2624943E+00
   0.5640000E-01  0.3995503E+10  0.5039704E+10  0.2207820E+08  0.5017626E+10 -0.2984048E+02  0.2613004E+00
   0.5760000E-01  0.4180841E+10  0.5161657E+10  0.2134239E+08  0.5140315E+10 -0.2773432E+02  0.2602689E+00
   0.5880000E-01  0.4375411E+10  0.5288865E+10  0.2056595E+08  0.5268299E+10 -0.2577430E+02  0.2593424E+00
   0.6000000E-01  0.4576069E+10  0.5420108E+10  0.1976353E+08  0.5400344E+10 -0.2396487E+02  0.2584805E+00
   0.6120000E-01  0.4778775E+10  0.5553748E+10  0.1894761E+08  0.5534800E+10 -0.2230528E+02  0.2576577E+00
   0.6240000E-01  0.4979263E+10  0.5687924E+10  0.1812863E+08  0.5669795E+10 -0.2078956E+02  0.2568588E+00
   0.6360000E-01  0.5173766E+10  0.5820796E+10  0.1731539E+08  0.5803481E+10 -0.1940755E+02  0.2560753E+00
   0.6480000E-01  0.5359518E+10  0.5950782E+10  0.1651554E+08  0.5934266E+10 -0.1814652E+02  0.2553027E+00
   0.6600000E-01  0.5534951E+10  0.6076712E+10  0.1573573E+08  0.6060976E+10 -0.1699288E+02  0.2545389E+00
   0.6720000E-01  0.5699597E+10  0.6197894E+10  0.1498164E+08  0.6182913E+10 -0.1593354E+02  0.2537834E+00
   0.6840000E-01  0.5853821E+10  0.6314082E+10  0.1425793E+08  0.6299824E+10 -0.1495672E+02  0.2530365E+00
   0.6960000E-01  0.5998512E+10  0.6425387E+10  0.1356809E+08  0.6411819E+10 -0.1405233E+02  0.2522989E+00
   0.7080000E-01  0.6134808E+10  0.6532162E+10  0.1291450E+08  0.6519248E+10 -0.1321198E+02  0.2515719E+00
   0.7200000E-01  0.6263891E+10  0.6634896E+10  0.1229847E+08  0.6622598E+10 -0.1242880E+02  0.2508566E+00
   0.7320000E-01  0.6386862E+10  0.6734119E+10  0.1172033E+08  0.6722399E+10 -0.1169714E+02  0.2501542E+00
   0.7440000E-01  0.6504671E+10  0.6830338E+10  0.1117968E+08  0.6819159E+10 -0.1101232E+02  0.2494660E+00
   0.7560000E-01  0.6618100E+10  0.6923996E+10  0.1067547E+08  0.6913321E+10 -0.1037039E+02  0.2487930E+00
   0.7680000E-01  0.6727755E+10  0.7015452E+10  0.1020624E+08  0.7005246E+10 -0.9767940E+01  0.2481362E+00
   0.7800000E-01  0.6834093E+10  0.7104977E+10  0.9770218E+07  0.7095207E+10 -0.9201969E+01  0.2474965E+00
   0.7920000E-01  0.6937438E+10  0.7192756E+10  0.9365479E+07  0.7183391E+10 -0.8669769E+01  0.2468746E+00
   0.8040000E-01  0.7038011E+10  0.7278900E+10  0.8990013E+07  0.7269910E+10 -0.8168874E+01  0.2462711E+00
   0.8160000E-01  0.7135947E+10  0.7363456E+10  0.8641816E+07  0.7354814E+10 -0.7697007E+01  0.2456864E+00
   0.8280000E-01  0.7231319E+10  0.7446423E+10  0.8318933E+07  0.7438104E+10 -0.7252053E+01  0.2451209E+00
   0.8400000E-01  0.7324152E+10  0.7527760E+10  0.8019502E+07  0.7519740E+10 -0.6832039E+01  0.2445748E+00
   0.8520000E-01  0.7414440E+10  0.7607400E+10  0.7741771E+07  0.7599659E+10 -0.6435124E+01  0.2440484E+00
   0.8640000E-01  0.7502152E+10  0.7685260E+10  0.7484111E+07  0.7677776E+10 -0.6059585E+01  0.2435416E+00
   0.8760000E-01  0.7587246E+10  0.7761242E+10  0.7245023E+07  0.7753997E+10 -0.5703813E+01  0.2430546E+00
   0.8880000E-01  0.7669670E+10  0.7835246E+10  0.7023133E+07  0.7828223E+10 -0.5366308E+01  0.2425873E+00
   0.9000000E-01  0.7749370E+10  0.7907171E+10  0.6817192E+07  0.7900354E+10 -0.5045671E+01  0.2421395E+00
   0.9120000E-01  0.7826291E+10  0.7976917E+10  0.6626062E+07  0.7970291E+10 -0.4740599E+01  0.2417113E+00
   0.9240000E-01  0.7900380E+10  0.8044390E+10  0.6448714E+07  0.8037941E+10 -0.4449881E+01  0.2413024E+00
   0.9360000E-01  0.7971588E+10  0.8109501E+10  0.6284214E+07  0.8103217E+10 -0.4172390E+01  0.2409127E+00
   0.9480000E-01  0.8039869E+10  0.8172168E+10  0.6131719E+07  0.8166036E+10 -0.3907080E+01  0.2405419E+00
   0.9600000E-01  0.8105184E+10  0.8232316E+10  0.5990461E+07  0.8226326E+10 -0.3652978E+01  0.2401900E+00
   0.9720000E-01  0.8167494E+10  0.8289877E+10  0.5859746E+07  0.8284017E+10 -0.3409180E+01  0.2398566E+00
   0.9840000E-01  0.8226768E+10  0.8344789E+10  0.5738944E+07  0.8339051E+10 -0.3174845E+01  0.2395417E+00
   0.9960000E-01  0.8282977E+10  0.8396997E+10  0.5627482E+07  0.8391370E+10 -0.2949189E+01  0.2392450E+00
   0.1008000E+00  0.8336093E+10  0.8446451E+10  0.5524837E+07  0.8440926E+10 -0.2731480E+01  0.2389662E+00
