   integer_node_x          Max_Ne          Max_Ni          Max_Te     half_node_x      Max_E(id2)       Max_J0/mA
   0.5160000E-01  0.1262382E+11  0.4070703E+11  0.2748113E+01  0.5220000E-01  0.8973938E+03  0.1953157E+02
   0.5280000E-01  0.1654557E+11  0.4162862E+11  0.2736024E+01  0.5340000E-01  0.9515943E+03  0.1953157E+02
   0.5400000E-01  0.2079528E+11  0.4259847E+11  0.2724101E+01  0.5460000E-01  0.9986792E+03  0.1953157E+02
   0.5520000E-01  0.2516380E+11  0.4361531E+11  0.2712916E+01  0.5580000E-01  0.1038493E+04  0.1953157E+02
   0.5640000E-01  0.2945495E+11  0.4467433E+11  0.2702773E+01  0.5700000E-01  0.1071294E+04  0.1953157E+02
   0.5760000E-01  0.3351439E+11  0.4576706E+11  0.2693793E+01  0.5820000E-01  0.1097659E+04  0.1953157E+02
   0.5880000E-01  0.3724195E+11  0.4688192E+11  0.2685975E+01  0.5940000E-01  0.1118356E+04  0.1953157E+02
   0.6000000E-01  0.4058955E+11  0.4800546E+11  0.2679241E+01  0.6060000E-01  0.1134228E+04  0.1953157E+02
   0.6120000E-01  0.4355064E+11  0.4912393E+11  0.2673468E+01  0.6180000E-01  0.1146102E+04  0.1953157E+02
   0.6240000E-01  0.4614682E+11  0.5022490E+11  0.2668514E+01  0.6300000E-01  0.1154732E+04  0.1953157E+02
   0.6360000E-01  0.4841571E+11  0.5129844E+11  0.2664237E+01  0.6420000E-01  0.1160770E+04  0.1953157E+02
   0.6480000E-01  0.5040152E+11  0.5233775E+11  0.2660500E+01  0.6540000E-01  0.1164753E+04  0.1953157E+02
   0.6600000E-01  0.5214880E+11  0.5333921E+11  0.2657181E+01  0.6660000E-01  0.1167119E+04  0.1953157E+02
   0.6720000E-01  0.5369877E+11  0.5430200E+11  0.2654175E+01  0.6780000E-01  0.1168211E+04  0.1953157E+02
   0.6840000E-01  0.5508753E+11  0.5522744E+11  0.2651393E+01  0.6900000E-01  0.1168297E+04  0.1953157E+02
   0.6960000E-01  0.5634548E+11  0.5611823E+11  0.2648764E+01  0.7020000E-01  0.1167587E+04  0.1953157E+02
   0.7080000E-01  0.5749750E+11  0.5697782E+11  0.2646233E+01  0.7140000E-01  0.1166243E+04  0.1953157E+02
   0.7200000E-01  0.5856352E+11  0.5780987E+11  0.2643759E+01  0.7260000E-01  0.1164391E+04  0.1953157E+02
   0.7320000E-01  0.5955919E+11  0.5861786E+11  0.2641313E+01  0.7380000E-01  0.1162132E+04  0.1953157E+02
   0.7440000E-01  0.6049660E+11  0.5940484E+11  0.2638874E+01  0.7500000E-01  0.1159546E+04  0.1953157E+02
   0.7560000E-01  0.6138501E+11  0.6017331E+11  0.2636432E+01  0.7620000E-01  0.1156701E+04  0.1953157E+02
   0.7680000E-01  0.6223136E+11  0.6092518E+11  0.2633981E+01  0.7740000E-01  0.1153650E+04  0.1953157E+02
   0.7800000E-01  0.6304085E+11  0.6166182E+11  0.2631521E+01  0.7860000E-01  0.1150441E+04  0.1953157E+02
   0.7920000E-01  0.6381728E+11  0.6238407E+11  0.2629054E+01  0.7980000E-01  0.1147115E+04  0.1953157E+02
   0.8040000E-01  0.6456342E+11  0.6309235E+11  0.2626588E+01  0.8100000E-01  0.1143706E+04  0.1953157E+02
   0.8160000E-01  0.6528127E+11  0.6378672E+11  0.2624127E+01  0.8220000E-01  0.1140247E+04  0.1953157E+02
   0.8280000E-01  0.6597223E+11  0.6446698E+11  0.2621681E+01  0.8340000E-01  0.1136764E+04  0.1953157E+02
   0.8400000E-01  0.6663727E+11  0.6513272E+11  0.2619258E+01  0.8460000E-01  0.1133283E+04  0.1953157E+02
   0.8520000E-01  0.6727708E+11  0.6578337E+11  0.2616867E+01  0.8580000E-01  0.1129826E+04  0.1953157E+02
   0.8640000E-01  0.6789208E+11  0.6641829E+11  0.2614515E+01  0.8700000E-01  0.1126411E+04  0.1953157E+02
   0.8760000E-01  0.6848257E+11  0.6703680E+11  0.2612211E+01  0.8820000E-01  0.1123058E+04  0.1953157E+02
   0.8880000E-01  0.6904872E+11  0.6763816E+11  0.2609961E+01  0.8940000E-01  0.1119781E+04  0.1953157E+02
   0.9000000E-01  0.6959062E+11  0.6822168E+11  0.2607774E+01  0.9060000E-01  0.1116594E+04  0.1953157E+02
   0.9120000E-01  0.7010831E+11  0.6878668E+11  0.2605654E+01  0.9180000E-01  0.1113510E+04  0.1953157E+02
   0.9240000E-01  0.7060181E+11  0.6933252E+11  0.2603608E+01  0.9300000E-01  0.1110539E+04  0.1953157E+02
   0.9360000E-01  0.7107110E+11  0.6985860E+11  0.2601641E+01  0.9420000E-01  0.1107692E+04  0.1953157E+02
   0.9480000E-01  0.7151616E+11  0.7036436E+11  0.2599757E+01  0.9540000E-01  0.1104976E+04  0.1953157E+02
   0.9600000E-01  0.7193694E+11  0.7084932E+11  0.2597960E+01  0.9660000E-01  0.1102399E+04  0.1953157E+02
   0.9720000E-01  0.7233340E+11  0.7131301E+11  0.2596254E+01  0.9780000E-01  0.1099969E+04  0.1953157E+02
   0.9840000E-01  0.7270550E+11  0.7175502E+11  0.2594642E+01  0.9900000E-01  0.1097690E+04  0.1953157E+02
   0.9960000E-01  0.7305317E+11  0.7217499E+11  0.2593127E+01  0.1002000E+00  0.1095567E+04  0.1953157E+02
   0.1008000E+00  0.7337638E+11  0.7257259E+11  0.2591711E+01  0.1014000E+00  0.1093607E+04  0.1953157E+02
   0.1020000E+00  0.7367506E+11  0.7294752E+11  0.2590397E+01  0.1026000E+00  0.1091811E+04  0.1953157E+02
   0.1032000E+00  0.7394917E+11  0.7329952E+11  0.2589186E+01  0.1038000E+00  0.1090185E+04  0.1953157E+02
   0.1044000E+00  0.7419865E+11  0.7362834E+11  0.2588080E+01  0.1050000E+00  0.1088731E+04  0.1953157E+02
   0.1056000E+00  0.7442343E+11  0.7393379E+11  0.2587081E+01  0.1062000E+00  0.1087452E+04  0.1953157E+02
   0.1068000E+00  0.7462349E+11  0.7421565E+11  0.2586190E+01  0.1074000E+00  0.1086350E+04  0.1953157E+02
   0.1080000E+00  0.7479875E+11  0.7447376E+11  0.2585407E+01  0.1086000E+00  0.1085428E+04  0.1953157E+02
   0.1092000E+00  0.7494917E+11  0.7470796E+11  0.2584735E+01  0.1098000E+00  0.1084688E+04  0.1953157E+02
   0.1104000E+00  0.7507471E+11  0.7491811E+11  0.2584173E+01  0.1110000E+00  0.1084131E+04  0.1953157E+02
   0.1116000E+00  0.7517533E+11  0.7510408E+11  0.2583723E+01  0.1122000E+00  0.1083759E+04  0.1953157E+02
   0.1128000E+00  0.7525100E+11  0.7526577E+11  0.2583386E+01  0.1134000E+00  0.1083574E+04  0.1953157E+02
   0.1140000E+00  0.7530169E+11  0.7540308E+11  0.2583160E+01  0.1146000E+00  0.1083577E+04  0.1953157E+02
   0.1152000E+00  0.7532738E+11  0.7551593E+11  0.2583049E+01  0.1158000E+00  0.1083770E+04  0.1953157E+02
   0.1164000E+00  0.7532807E+11  0.7560426E+11  0.2583050E+01  0.1170000E+00  0.1084152E+04  0.1953157E+02
   0.1176000E+00  0.7530375E+11  0.7566801E+11  0.2583165E+01  0.1182000E+00  0.1084725E+04  0.1953157E+02
   0.1188000E+00  0.7525445E+11  0.7570715E+11  0.2583395E+01  0.1194000E+00  0.1085490E+04  0.1953157E+02
   0.1200000E+00  0.7518019E+11  0.7572166E+11  0.2583738E+01  0.1206000E+00  0.1086448E+04  0.1953157E+02
   0.1212000E+00  0.7508101E+11  0.7571152E+11  0.2584195E+01  0.1218000E+00  0.1087599E+04  0.1953157E+02
   0.1224000E+00  0.7495696E+11  0.7567675E+11  0.2584766E+01  0.1230000E+00  0.1088944E+04  0.1953157E+02
   0.1236000E+00  0.7480812E+11  0.7561737E+11  0.2585450E+01  0.1242000E+00  0.1090482E+04  0.1953157E+02
   0.1248000E+00  0.7463457E+11  0.7553341E+11  0.2586248E+01  0.1254000E+00  0.1092215E+04  0.1953157E+02
   0.1260000E+00  0.7443643E+11  0.7542493E+11  0.2587159E+01  0.1266000E+00  0.1094143E+04  0.1953157E+02
   0.1272000E+00  0.7421381E+11  0.7529199E+11  0.2588182E+01  0.1278000E+00  0.1096265E+04  0.1953157E+02
   0.1284000E+00  0.7396687E+11  0.7513467E+11  0.2589317E+01  0.1290000E+00  0.1098582E+04  0.1953157E+02
   0.1296000E+00  0.7369577E+11  0.7495307E+11  0.2590564E+01  0.1302000E+00  0.1101092E+04  0.1953157E+02
   0.1308000E+00  0.7340071E+11  0.7474730E+11  0.2591921E+01  0.1314000E+00  0.1103797E+04  0.1953157E+02
   0.1320000E+00  0.7308191E+11  0.7451748E+11  0.2593387E+01  0.1326000E+00  0.1106694E+04  0.1953157E+02
   0.1332000E+00  0.7273963E+11  0.7426376E+11  0.2594962E+01  0.1338000E+00  0.1109784E+04  0.1953157E+02
   0.1344000E+00  0.7237414E+11  0.7398629E+11  0.2596645E+01  0.1350000E+00  0.1113065E+04  0.1953157E+02
   0.1356000E+00  0.7198575E+11  0.7368525E+11  0.2598433E+01  0.1362000E+00  0.1116535E+04  0.1953157E+02
   0.1368000E+00  0.7157483E+11  0.7336083E+11  0.2600325E+01  0.1374000E+00  0.1120192E+04  0.1953157E+02
   0.1380000E+00  0.7114175E+11  0.7301325E+11  0.2602319E+01  0.1386000E+00  0.1124036E+04  0.1953157E+02
   0.1392000E+00  0.7068693E+11  0.7264275E+11  0.2604414E+01  0.1398000E+00  0.1128062E+04  0.1953157E+02
   0.1404000E+00  0.7021083E+11  0.7224961E+11  0.2606607E+01  0.1410000E+00  0.1132268E+04  0.1953157E+02
   0.1416000E+00  0.6971394E+11  0.7183412E+11  0.2608894E+01  0.1422000E+00  0.1136651E+04  0.1953157E+02
   0.1428000E+00  0.6919679E+11  0.7139660E+11  0.2611274E+01  0.1434000E+00  0.1141206E+04  0.1953157E+02
   0.1440000E+00  0.6865992E+11  0.7093745E+11  0.2613742E+01  0.1446000E+00  0.1145930E+04  0.1953157E+02
   0.1452000E+00  0.6810388E+11  0.7045705E+11  0.2616295E+01  0.1458000E+00  0.1150819E+04  0.1953157E+02
   0.1464000E+00  0.6752925E+11  0.6995587E+11  0.2618929E+01  0.1470000E+00  0.1155866E+04  0.1953157E+02
   0.1476000E+00  0.6693657E+11  0.6943441E+11  0.2621640E+01  0.1482000E+00  0.1161068E+04  0.1953157E+02
   0.1488000E+00  0.6632638E+11  0.6889322E+11  0.2624424E+01  0.1494000E+00  0.1166420E+04  0.1953157E+02
   0.1500000E+00  0.6569914E+11  0.6833288E+11  0.2627274E+01  0.1506000E+00  0.1171917E+04  0.1953157E+02
   0.1512000E+00  0.6505527E+11  0.6775402E+11  0.2630188E+01  0.1518000E+00  0.1177555E+04  0.1953157E+02
   0.1524000E+00  0.6439508E+11  0.6715731E+11  0.2633161E+01  0.1530000E+00  0.1183331E+04  0.1953157E+02
   0.1536000E+00  0.6371876E+11  0.6654343E+11  0.2636187E+01  0.1542000E+00  0.1189242E+04  0.1953157E+02
   0.1548000E+00  0.6302637E+11  0.6591304E+11  0.2639265E+01  0.1554000E+00  0.1195287E+04  0.1953157E+02
   0.1560000E+00  0.6231782E+11  0.6526679E+11  0.2642391E+01  0.1566000E+00  0.1201468E+04  0.1953157E+02
   0.1572000E+00  0.6159285E+11  0.6460528E+11  0.2645563E+01  0.1578000E+00  0.1207787E+04  0.1953157E+02
   0.1584000E+00  0.6085105E+11  0.6392897E+11  0.2648780E+01  0.1590000E+00  0.1214247E+04  0.1953157E+02
   0.1596000E+00  0.6009187E+11  0.6323818E+11  0.2652046E+01  0.1602000E+00  0.1220856E+04  0.1953157E+02
   0.1608000E+00  0.5931465E+11  0.6253300E+11  0.2655360E+01  0.1614000E+00  0.1227622E+04  0.1953157E+02
   0.1620000E+00  0.5851873E+11  0.6181324E+11  0.2658729E+01  0.1626000E+00  0.1234552E+04  0.1953157E+02
   0.1632000E+00  0.5770343E+11  0.6107832E+11  0.2662158E+01  0.1638000E+00  0.1241657E+04  0.1953157E+02
   0.1644000E+00  0.5686827E+11  0.6032723E+11  0.2665654E+01  0.1650000E+00  0.1248944E+04  0.1953157E+02
   0.1656000E+00  0.5601300E+11  0.5955845E+11  0.2669223E+01  0.1662000E+00  0.1256419E+04  0.1953157E+02
   0.1668000E+00  0.5513778E+11  0.5876988E+11  0.2672871E+01  0.1674000E+00  0.1264082E+04  0.1953157E+02
   0.1680000E+00  0.5424333E+11  0.5795890E+11  0.2676603E+01  0.1686000E+00  0.1271926E+04  0.1953157E+02
   0.1692000E+00  0.5333100E+11  0.5712238E+11  0.2680418E+01  0.1698000E+00  0.1279934E+04  0.1953157E+02
   0.1704000E+00  0.5240297E+11  0.5625687E+11  0.2684311E+01  0.1710000E+00  0.1288078E+04  0.1953157E+02
   0.1716000E+00  0.5146220E+11  0.5535887E+11  0.2688271E+01  0.1722000E+00  0.1296315E+04  0.1953157E+02
   0.1728000E+00  0.5051254E+11  0.5442525E+11  0.2692277E+01  0.1734000E+00  0.1304587E+04  0.1953157E+02
   0.1740000E+00  0.4955859E+11  0.5345378E+11  0.2696301E+01  0.1746000E+00  0.1312820E+04  0.1953157E+02
   0.1752000E+00  0.4860556E+11  0.5244382E+11  0.2700305E+01  0.1758000E+00  0.1320930E+04  0.1953157E+02
   0.1764000E+00  0.4765906E+11  0.5139693E+11  0.2704244E+01  0.1770000E+00  0.1328823E+04  0.1953157E+02
   0.1776000E+00  0.4672476E+11  0.5031743E+11  0.2708068E+01  0.1782000E+00  0.1336400E+04  0.1953157E+02
   0.1788000E+00  0.4580810E+11  0.4921261E+11  0.2711725E+01  0.1794000E+00  0.1343569E+04  0.1953157E+02
   0.1800000E+00  0.4491388E+11  0.4809248E+11  0.2715165E+01  0.1806000E+00  0.1350248E+04  0.1953157E+02
   0.1812000E+00  0.4404600E+11  0.4696902E+11  0.2718345E+01  0.1818000E+00  0.1356373E+04  0.1953157E+02
   0.1824000E+00  0.4320725E+11  0.4585495E+11  0.2721228E+01  0.1830000E+00  0.1361900E+04  0.1953157E+02
   0.1836000E+00  0.4239916E+11  0.4476233E+11  0.2723790E+01  0.1842000E+00  0.1366810E+04  0.1953157E+02
   0.1848000E+00  0.4162210E+11  0.4370120E+11  0.2726018E+01  0.1854000E+00  0.1371104E+04  0.1953157E+02
   0.1860000E+00  0.4087536E+11  0.4267872E+11  0.2727908E+01  0.1866000E+00  0.1374799E+04  0.1953157E+02
   0.1872000E+00  0.4015741E+11  0.4169886E+11  0.2729468E+01  0.1878000E+00  0.1377926E+04  0.1953157E+02
   0.1884000E+00  0.3946613E+11  0.4076263E+11  0.2730708E+01  0.1890000E+00  0.1380522E+04  0.1953157E+02
   0.1896000E+00  0.3879908E+11  0.3986871E+11  0.2731645E+01  0.1902000E+00  0.1382626E+04  0.1953157E+02
   0.1908000E+00  0.3815368E+11  0.3901417E+11  0.2732297E+01  0.1914000E+00  0.1384275E+04  0.1953157E+02
   0.1920000E+00  0.3752735E+11  0.3819522E+11  0.2732679E+01  0.1926000E+00  0.1385507E+04  0.1953157E+02
   0.1932000E+00  0.3691765E+11  0.3740774E+11  0.2732809E+01  0.1938000E+00  0.1386354E+04  0.1953157E+02
   0.1944000E+00  0.3632227E+11  0.3664767E+11  0.2732701E+01  0.1950000E+00  0.1386843E+04  0.1953157E+02
   0.1956000E+00  0.3573910E+11  0.3591127E+11  0.2732366E+01  0.1962000E+00  0.1386999E+04  0.1953157E+02
   0.1968000E+00  0.3516616E+11  0.3519518E+11  0.2731816E+01  0.1974000E+00  0.1386845E+04  0.1953157E+02
   0.1980000E+00  0.3460162E+11  0.3449651E+11  0.2731056E+01  0.1986000E+00  0.1386400E+04  0.1953157E+02
   0.1992000E+00  0.3404371E+11  0.3381284E+11  0.2730095E+01  0.1998000E+00  0.1385682E+04  0.1953157E+02
   0.2004000E+00  0.3349075E+11  0.3314214E+11  0.2728935E+01  0.2010000E+00  0.1384709E+04  0.1953157E+02
   0.2016000E+00  0.3294101E+11  0.3248279E+11  0.2727581E+01  0.2022000E+00  0.1383498E+04  0.1953157E+02
   0.2028000E+00  0.3239274E+11  0.3183351E+11  0.2726032E+01  0.2034000E+00  0.1382068E+04  0.1953157E+02
   0.2040000E+00  0.3184410E+11  0.3119331E+11  0.2724290E+01  0.2046000E+00  0.1380439E+04  0.1953157E+02
   0.2052000E+00  0.3129307E+11  0.3056148E+11  0.2722354E+01  0.2058000E+00  0.1378635E+04  0.1953157E+02
   0.2064000E+00  0.3073745E+11  0.2993755E+11  0.2720223E+01  0.2070000E+00  0.1376683E+04  0.1953157E+02
   0.2076000E+00  0.3017475E+11  0.2932123E+11  0.2717892E+01  0.2082000E+00  0.1374614E+04  0.1953157E+02
   0.2088000E+00  0.2960215E+11  0.2871239E+11  0.2715358E+01  0.2094000E+00  0.1372467E+04  0.1953157E+02
   0.2100000E+00  0.2901643E+11  0.2811107E+11  0.2712611E+01  0.2106000E+00  0.1370286E+04  0.1953157E+02
   0.2112000E+00  0.2841387E+11  0.2751739E+11  0.2709639E+01  0.2118000E+00  0.1368124E+04  0.1953157E+02
   0.2124000E+00  0.2779013E+11  0.2693159E+11  0.2706421E+01  0.2130000E+00  0.1366044E+04  0.1953157E+02
   0.2136000E+00  0.2714008E+11  0.2635397E+11  0.2702922E+01  0.2142000E+00  0.1364122E+04  0.1953157E+02
   0.2148000E+00  0.2645765E+11  0.2578488E+11  0.2699089E+01  0.2154000E+00  0.1362445E+04  0.1953157E+02
   0.2160000E+00  0.2573553E+11  0.2522472E+11  0.2694838E+01  0.2166000E+00  0.1361120E+04  0.1953157E+02
   0.2172000E+00  0.2496482E+11  0.2467390E+11  0.2690041E+01  0.2178000E+00  0.1360272E+04  0.1953157E+02
   0.2184000E+00  0.2413463E+11  0.2413283E+11  0.2684506E+01  0.2190000E+00  0.1360051E+04  0.1953157E+02
   0.2196000E+00  0.2323164E+11  0.2360194E+11  0.2677957E+01  0.2202000E+00  0.1360638E+04  0.1953157E+02
   0.2208000E+00  0.2223978E+11  0.2308161E+11  0.2670003E+01  0.2214000E+00  0.1362247E+04  0.1953157E+02
   0.2220000E+00  0.2114025E+11  0.2257221E+11  0.2660106E+01  0.2226000E+00  0.1365137E+04  0.1953157E+02
   0.2232000E+00  0.1991225E+11  0.2207408E+11  0.2647536E+01  0.2238000E+00  0.1369610E+04  0.1953157E+02
   0.2244000E+00  0.1853487E+11  0.2158749E+11  0.2631319E+01  0.2250000E+00  0.1376016E+04  0.1953157E+02
   0.2256000E+00  0.1699083E+11  0.2111271E+11  0.2610148E+01  0.2262000E+00  0.1384741E+04  0.1953157E+02
   0.2268000E+00  0.1527209E+11  0.2064992E+11  0.2582257E+01  0.2274000E+00  0.1396191E+04  0.1953157E+02
   0.2280000E+00  0.1338730E+11  0.2019931E+11  0.2545243E+01  0.2286000E+00  0.1410753E+04  0.1953157E+02
   0.2292000E+00  0.1136957E+11  0.1976099E+11  0.2495849E+01  0.2298000E+00  0.1428741E+04  0.1953157E+02
   0.2304000E+00  0.9281877E+10  0.1933509E+11  0.2429801E+01  0.2310000E+00  0.1450334E+04  0.1953157E+02
   0.2316000E+00  0.7216413E+10  0.1892170E+11  0.2342003E+01  0.2322000E+00  0.1475512E+04  0.1953157E+02
   0.2328000E+00  0.5284595E+10  0.1852080E+11  0.2227546E+01  0.2334000E+00  0.1504011E+04  0.1953157E+02
   0.2340000E+00  0.3597329E+10  0.1813157E+11  0.2083916E+01  0.2346000E+00  0.1535326E+04  0.1953157E+02
   0.2352000E+00  0.2239914E+10  0.1774670E+11  0.1913715E+01  0.2358000E+00  0.1568751E+04  0.1953157E+02
   0.2364000E+00  0.1250502E+10  0.1730717E+11  0.1725441E+01  0.2370000E+00  0.1603369E+04  0.1953157E+02
   0.2376000E+00  0.6116551E+09  0.1638756E+11  0.1529248E+01  0.2382000E+00  0.1637377E+04  0.1953157E+02
   0.2388000E+00  0.2594314E+09  0.1275388E+11  0.1316182E+01  0.2394000E+00  0.1664267E+04  0.1953157E+02
