   integer_node_x          Max_Ne          Max_Ni          Max_Te     half_node_x      Max_E(id2)       Max_J0/mA
   0.3120000E-01  0.4819449E+09  0.6164143E+11  0.2523447E+01  0.3180000E-01 -0.6743207E+03  0.3704277E+02
   0.3240000E-01  0.5317890E+09  0.6236964E+11  0.2466618E+01  0.3300000E-01 -0.5403809E+03  0.3704277E+02
   0.3360000E-01  0.5894928E+09  0.6309670E+11  0.2412060E+01  0.3420000E-01 -0.4049890E+03  0.3704277E+02
   0.3480000E-01  0.6575948E+09  0.6382314E+11  0.2363334E+01  0.3540000E-01 -0.2681689E+03  0.3704277E+02
   0.3600000E-01  0.7394484E+09  0.6454967E+11  0.2326214E+01  0.3660000E-01 -0.1299501E+03  0.3704277E+02
   0.3720000E-01  0.8397618E+09  0.6527724E+11  0.2309443E+01  0.3780000E-01  0.9629500E+01  0.3704277E+02
   0.3840000E-01  0.9658173E+09  0.6600725E+11  0.2324705E+01  0.3900000E-01  0.1505194E+03  0.3704277E+02
   0.3960000E-01  0.1130381E+10  0.6674112E+11  0.2383963E+01  0.4020000E-01  0.2926444E+03  0.3704277E+02
   0.4080000E-01  0.1358620E+10  0.6748031E+11  0.2492561E+01  0.4140000E-01  0.4358778E+03  0.3704277E+02
   0.4200000E-01  0.1703208E+10  0.6822689E+11  0.2640527E+01  0.4260000E-01  0.5799834E+03  0.3704277E+02
   0.4320000E-01  0.2272333E+10  0.6898344E+11  0.2800837E+01  0.4380000E-01  0.7244957E+03  0.3704277E+02
   0.4440000E-01  0.3269856E+10  0.6975320E+11  0.2941046E+01  0.4500000E-01  0.8685138E+03  0.3704277E+02
   0.4560000E-01  0.5029750E+10  0.7054039E+11  0.3040142E+01  0.4620000E-01  0.1010422E+04  0.3704277E+02
   0.4680000E-01  0.8002724E+10  0.7135053E+11  0.3095621E+01  0.4740000E-01  0.1147637E+04  0.3704277E+02
   0.4800000E-01  0.1264831E+11  0.7219082E+11  0.3117108E+01  0.4860000E-01  0.1276597E+04  0.3704277E+02
   0.4920000E-01  0.1923658E+11  0.7307037E+11  0.3116643E+01  0.4980000E-01  0.1393172E+04  0.3704277E+02
   0.5040000E-01  0.2765796E+11  0.7400007E+11  0.3103760E+01  0.5100000E-01  0.1493494E+04  0.3704277E+02
   0.5160000E-01  0.3738252E+11  0.7499216E+11  0.3084776E+01  0.5220000E-01  0.1574871E+04  0.3704277E+02
   0.5280000E-01  0.4762161E+11  0.7605959E+11  0.3063494E+01  0.5340000E-01  0.1636350E+04  0.3704277E+02
   0.5400000E-01  0.5759242E+11  0.7721562E+11  0.3041983E+01  0.5460000E-01  0.1678705E+04  0.3704277E+02
   0.5520000E-01  0.6672781E+11  0.7847407E+11  0.3021191E+01  0.5580000E-01  0.1703972E+04  0.3704277E+02
   0.5640000E-01  0.7474849E+11  0.7985007E+11  0.3001397E+01  0.5700000E-01  0.1714823E+04  0.3704277E+02
   0.5760000E-01  0.8161990E+11  0.8136133E+11  0.2982528E+01  0.5820000E-01  0.1714045E+04  0.3704277E+02
   0.5880000E-01  0.8746115E+11  0.8302935E+11  0.2964378E+01  0.5940000E-01  0.1704213E+04  0.3704277E+02
   0.6000000E-01  0.9245919E+11  0.8488017E+11  0.2946733E+01  0.6060000E-01  0.1687553E+04  0.3704277E+02
   0.6120000E-01  0.9680973E+11  0.8694410E+11  0.2929432E+01  0.6180000E-01  0.1665933E+04  0.3704277E+02
   0.6240000E-01  0.1006850E+12  0.8925316E+11  0.2912403E+01  0.6300000E-01  0.1640915E+04  0.3704277E+02
   0.6360000E-01  0.1042203E+12  0.9183399E+11  0.2895658E+01  0.6420000E-01  0.1613826E+04  0.3704277E+02
   0.6480000E-01  0.1075116E+12  0.9469501E+11  0.2879285E+01  0.6540000E-01  0.1585803E+04  0.3704277E+02
   0.6600000E-01  0.1106191E+12  0.9781086E+11  0.2863420E+01  0.6660000E-01  0.1557799E+04  0.3704277E+02
   0.6720000E-01  0.1135743E+12  0.1011139E+12  0.2848207E+01  0.6780000E-01  0.1530549E+04  0.3704277E+02
   0.6840000E-01  0.1163905E+12  0.1045029E+12  0.2833762E+01  0.6900000E-01  0.1504542E+04  0.3704277E+02
   0.6960000E-01  0.1190720E+12  0.1078680E+12  0.2820150E+01  0.7020000E-01  0.1480018E+04  0.3704277E+02
   0.7080000E-01  0.1216230E+12  0.1111189E+12  0.2807370E+01  0.7140000E-01  0.1457013E+04  0.3704277E+02
   0.7200000E-01  0.1240514E+12  0.1142010E+12  0.2795371E+01  0.7260000E-01  0.1435425E+04  0.3704277E+02
   0.7320000E-01  0.1263699E+12  0.1170963E+12  0.2784068E+01  0.7380000E-01  0.1415089E+04  0.3704277E+02
   0.7440000E-01  0.1285941E+12  0.1198149E+12  0.2773365E+01  0.7500000E-01  0.1395826E+04  0.3704277E+02
   0.7560000E-01  0.1307403E+12  0.1223817E+12  0.2763170E+01  0.7620000E-01  0.1377475E+04  0.3704277E+02
   0.7680000E-01  0.1328234E+12  0.1248270E+12  0.2753405E+01  0.7740000E-01  0.1359910E+04  0.3704277E+02
   0.7800000E-01  0.1348556E+12  0.1271788E+12  0.2744010E+01  0.7860000E-01  0.1343039E+04  0.3704277E+02
   0.7920000E-01  0.1368458E+12  0.1294604E+12  0.2734941E+01  0.7980000E-01  0.1326799E+04  0.3704277E+02
   0.8040000E-01  0.1388001E+12  0.1316887E+12  0.2726172E+01  0.8100000E-01  0.1311154E+04  0.3704277E+02
   0.8160000E-01  0.1407215E+12  0.1338747E+12  0.2717685E+01  0.8220000E-01  0.1296083E+04  0.3704277E+02
   0.8280000E-01  0.1426110E+12  0.1360248E+12  0.2709474E+01  0.8340000E-01  0.1281577E+04  0.3704277E+02
   0.8400000E-01  0.1444680E+12  0.1381414E+12  0.2701536E+01  0.8460000E-01  0.1267635E+04  0.3704277E+02
   0.8520000E-01  0.1462907E+12  0.1402243E+12  0.2693874E+01  0.8580000E-01  0.1254257E+04  0.3704277E+02
   0.8640000E-01  0.1480763E+12  0.1422713E+12  0.2686490E+01  0.8700000E-01  0.1241446E+04  0.3704277E+02
   0.8760000E-01  0.1498218E+12  0.1442794E+12  0.2679391E+01  0.8820000E-01  0.1229205E+04  0.3704277E+02
   0.8880000E-01  0.1515239E+12  0.1462446E+12  0.2672579E+01  0.8940000E-01  0.1217535E+04  0.3704277E+02
   0.9000000E-01  0.1531793E+12  0.1481630E+12  0.2666059E+01  0.9060000E-01  0.1206435E+04  0.3704277E+02
   0.9120000E-01  0.1547846E+12  0.1500306E+12  0.2659835E+01  0.9180000E-01  0.1195904E+04  0.3704277E+02
   0.9240000E-01  0.1563366E+12  0.1518435E+12  0.2653909E+01  0.9300000E-01  0.1185939E+04  0.3704277E+02
   0.9360000E-01  0.1578324E+12  0.1535981E+12  0.2648281E+01  0.9420000E-01  0.1176536E+04  0.3704277E+02
   0.9480000E-01  0.1592692E+12  0.1552913E+12  0.2642954E+01  0.9540000E-01  0.1167689E+04  0.3704277E+02
   0.9600000E-01  0.1606444E+12  0.1569201E+12  0.2637927E+01  0.9660000E-01  0.1159392E+04  0.3704277E+02
   0.9720000E-01  0.1619555E+12  0.1584818E+12  0.2633200E+01  0.9780000E-01  0.1151639E+04  0.3704277E+02
   0.9840000E-01  0.1632004E+12  0.1599742E+12  0.2628773E+01  0.9900000E-01  0.1144423E+04  0.3704277E+02
   0.9960000E-01  0.1643771E+12  0.1613952E+12  0.2624643E+01  0.1002000E+00  0.1137737E+04  0.3704277E+02
   0.1008000E+00  0.1654837E+12  0.1627429E+12  0.2620811E+01  0.1014000E+00  0.1131574E+04  0.3704277E+02
   0.1020000E+00  0.1665185E+12  0.1640158E+12  0.2617274E+01  0.1026000E+00  0.1125927E+04  0.3704277E+02
   0.1032000E+00  0.1674798E+12  0.1652125E+12  0.2614031E+01  0.1038000E+00  0.1120791E+04  0.3704277E+02
   0.1044000E+00  0.1683663E+12  0.1663316E+12  0.2611082E+01  0.1050000E+00  0.1116160E+04  0.3704277E+02
   0.1056000E+00  0.1691766E+12  0.1673721E+12  0.2608423E+01  0.1062000E+00  0.1112028E+04  0.3704277E+02
   0.1068000E+00  0.1699095E+12  0.1683330E+12  0.2606055E+01  0.1074000E+00  0.1108391E+04  0.3704277E+02
   0.1080000E+00  0.1705637E+12  0.1692134E+12  0.2603976E+01  0.1086000E+00  0.1105244E+04  0.3704277E+02
   0.1092000E+00  0.1711382E+12  0.1700125E+12  0.2602185E+01  0.1098000E+00  0.1102585E+04  0.3704277E+02
   0.1104000E+00  0.1716320E+12  0.1707298E+12  0.2600682E+01  0.1110000E+00  0.1100411E+04  0.3704277E+02
   0.1116000E+00  0.1720442E+12  0.1713646E+12  0.2599465E+01  0.1122000E+00  0.1098720E+04  0.3704277E+02
   0.1128000E+00  0.1723740E+12  0.1719163E+12  0.2598536E+01  0.1134000E+00  0.1097510E+04  0.3704277E+02
   0.1140000E+00  0.1726205E+12  0.1723847E+12  0.2597893E+01  0.1146000E+00  0.1096781E+04  0.3704277E+02
   0.1152000E+00  0.1727831E+12  0.1727693E+12  0.2597537E+01  0.1158000E+00  0.1096534E+04  0.3704277E+02
   0.1164000E+00  0.1728611E+12  0.1730699E+12  0.2597469E+01  0.1170000E+00  0.1096770E+04  0.3704277E+02
   0.1176000E+00  0.1728540E+12  0.1732862E+12  0.2597689E+01  0.1182000E+00  0.1097491E+04  0.3704277E+02
   0.1188000E+00  0.1727611E+12  0.1734182E+12  0.2598199E+01  0.1194000E+00  0.1098700E+04  0.3704277E+02
   0.1200000E+00  0.1725820E+12  0.1734656E+12  0.2598999E+01  0.1206000E+00  0.1100400E+04  0.3704277E+02
   0.1212000E+00  0.1723162E+12  0.1734286E+12  0.2600092E+01  0.1218000E+00  0.1102596E+04  0.3704277E+02
   0.1224000E+00  0.1719635E+12  0.1733072E+12  0.2601480E+01  0.1230000E+00  0.1105294E+04  0.3704277E+02
   0.1236000E+00  0.1715236E+12  0.1731014E+12  0.2603165E+01  0.1242000E+00  0.1108501E+04  0.3704277E+02
   0.1248000E+00  0.1709961E+12  0.1728115E+12  0.2605149E+01  0.1254000E+00  0.1112222E+04  0.3704277E+02
   0.1260000E+00  0.1703810E+12  0.1724377E+12  0.2607436E+01  0.1266000E+00  0.1116467E+04  0.3704277E+02
   0.1272000E+00  0.1696781E+12  0.1719803E+12  0.2610028E+01  0.1278000E+00  0.1121245E+04  0.3704277E+02
   0.1284000E+00  0.1688874E+12  0.1714396E+12  0.2612929E+01  0.1290000E+00  0.1126565E+04  0.3704277E+02
   0.1296000E+00  0.1680091E+12  0.1708162E+12  0.2616142E+01  0.1302000E+00  0.1132438E+04  0.3704277E+02
   0.1308000E+00  0.1670433E+12  0.1701105E+12  0.2619671E+01  0.1314000E+00  0.1138875E+04  0.3704277E+02
   0.1320000E+00  0.1659904E+12  0.1693233E+12  0.2623520E+01  0.1326000E+00  0.1145889E+04  0.3704277E+02
   0.1332000E+00  0.1648507E+12  0.1684551E+12  0.2627692E+01  0.1338000E+00  0.1153492E+04  0.3704277E+02
   0.1344000E+00  0.1636249E+12  0.1675068E+12  0.2632192E+01  0.1350000E+00  0.1161697E+04  0.3704277E+02
   0.1356000E+00  0.1623136E+12  0.1664794E+12  0.2637023E+01  0.1362000E+00  0.1170517E+04  0.3704277E+02
   0.1368000E+00  0.1609178E+12  0.1653738E+12  0.2642189E+01  0.1374000E+00  0.1179968E+04  0.3704277E+02
   0.1380000E+00  0.1594384E+12  0.1641912E+12  0.2647692E+01  0.1386000E+00  0.1190062E+04  0.3704277E+02
   0.1392000E+00  0.1578767E+12  0.1629330E+12  0.2653537E+01  0.1398000E+00  0.1200814E+04  0.3704277E+02
   0.1404000E+00  0.1562339E+12  0.1616007E+12  0.2659724E+01  0.1410000E+00  0.1212241E+04  0.3704277E+02
   0.1416000E+00  0.1545115E+12  0.1601958E+12  0.2666258E+01  0.1422000E+00  0.1224356E+04  0.3704277E+02
   0.1428000E+00  0.1527109E+12  0.1587204E+12  0.2673139E+01  0.1434000E+00  0.1237176E+04  0.3704277E+02
   0.1440000E+00  0.1508335E+12  0.1571764E+12  0.2680370E+01  0.1446000E+00  0.1250720E+04  0.3704277E+02
   0.1452000E+00  0.1488805E+12  0.1555663E+12  0.2687953E+01  0.1458000E+00  0.1265008E+04  0.3704277E+02
   0.1464000E+00  0.1468529E+12  0.1538928E+12  0.2695893E+01  0.1470000E+00  0.1280064E+04  0.3704277E+02
   0.1476000E+00  0.1447514E+12  0.1521587E+12  0.2704195E+01  0.1482000E+00  0.1295917E+04  0.3704277E+02
   0.1488000E+00  0.1425760E+12  0.1503672E+12  0.2712867E+01  0.1494000E+00  0.1312603E+04  0.3704277E+02
   0.1500000E+00  0.1403262E+12  0.1485218E+12  0.2721922E+01  0.1506000E+00  0.1330166E+04  0.3704277E+02
   0.1512000E+00  0.1380008E+12  0.1466261E+12  0.2731379E+01  0.1518000E+00  0.1348662E+04  0.3704277E+02
   0.1524000E+00  0.1355980E+12  0.1446839E+12  0.2741260E+01  0.1530000E+00  0.1368157E+04  0.3704277E+02
   0.1536000E+00  0.1331155E+12  0.1426989E+12  0.2751599E+01  0.1542000E+00  0.1388731E+04  0.3704277E+02
   0.1548000E+00  0.1305508E+12  0.1406745E+12  0.2762435E+01  0.1554000E+00  0.1410477E+04  0.3704277E+02
   0.1560000E+00  0.1279017E+12  0.1386132E+12  0.2773815E+01  0.1566000E+00  0.1433499E+04  0.3704277E+02
   0.1572000E+00  0.1251673E+12  0.1365166E+12  0.2785791E+01  0.1578000E+00  0.1457904E+04  0.3704277E+02
   0.1584000E+00  0.1223483E+12  0.1343845E+12  0.2798418E+01  0.1590000E+00  0.1483800E+04  0.3704277E+02
   0.1596000E+00  0.1194483E+12  0.1322138E+12  0.2811745E+01  0.1602000E+00  0.1511277E+04  0.3704277E+02
   0.1608000E+00  0.1164751E+12  0.1299981E+12  0.2825809E+01  0.1614000E+00  0.1540399E+04  0.3704277E+02
   0.1620000E+00  0.1134411E+12  0.1277267E+12  0.2840624E+01  0.1626000E+00  0.1571174E+04  0.3704277E+02
   0.1632000E+00  0.1103644E+12  0.1253838E+12  0.2856172E+01  0.1638000E+00  0.1603541E+04  0.3704277E+02
   0.1644000E+00  0.1072689E+12  0.1229486E+12  0.2872387E+01  0.1650000E+00  0.1637341E+04  0.3704277E+02
   0.1656000E+00  0.1041839E+12  0.1203971E+12  0.2889151E+01  0.1662000E+00  0.1672299E+04  0.3704277E+02
   0.1668000E+00  0.1011431E+12  0.1177057E+12  0.2906286E+01  0.1674000E+00  0.1708014E+04  0.3704277E+02
   0.1680000E+00  0.9818272E+11  0.1148573E+12  0.2923560E+01  0.1686000E+00  0.1743973E+04  0.3704277E+02
   0.1692000E+00  0.9533904E+11  0.1118508E+12  0.2940699E+01  0.1698000E+00  0.1779578E+04  0.3704277E+02
   0.1704000E+00  0.9264510E+11  0.1087100E+12  0.2957415E+01  0.1710000E+00  0.1814214E+04  0.3704277E+02
   0.1716000E+00  0.9012742E+11  0.1054896E+12  0.2973437E+01  0.1722000E+00  0.1847325E+04  0.3704277E+02
   0.1728000E+00  0.8780299E+11  0.1022708E+12  0.2988547E+01  0.1734000E+00  0.1878496E+04  0.3704277E+02
   0.1740000E+00  0.8567750E+11  0.9914651E+11  0.3002603E+01  0.1746000E+00  0.1907499E+04  0.3704277E+02
   0.1752000E+00  0.8374540E+11  0.9619983E+11  0.3015554E+01  0.1758000E+00  0.1934302E+04  0.3704277E+02
   0.1764000E+00  0.8199204E+11  0.9348579E+11  0.3027426E+01  0.1770000E+00  0.1959021E+04  0.3704277E+02
   0.1776000E+00  0.8039704E+11  0.9102563E+11  0.3038300E+01  0.1782000E+00  0.1981863E+04  0.3704277E+02
   0.1788000E+00  0.7893795E+11  0.8881292E+11  0.3048289E+01  0.1794000E+00  0.2003069E+04  0.3704277E+02
   0.1800000E+00  0.7759301E+11  0.8682493E+11  0.3057514E+01  0.1806000E+00  0.2022881E+04  0.3704277E+02
   0.1812000E+00  0.7634270E+11  0.8503273E+11  0.3066090E+01  0.1818000E+00  0.2041517E+04  0.3704277E+02
   0.1824000E+00  0.7517032E+11  0.8340728E+11  0.3074119E+01  0.1830000E+00  0.2059170E+04  0.3704277E+02
   0.1836000E+00  0.7406193E+11  0.8192222E+11  0.3081691E+01  0.1842000E+00  0.2076006E+04  0.3704277E+02
   0.1848000E+00  0.7300603E+11  0.8055468E+11  0.3088883E+01  0.1854000E+00  0.2092166E+04  0.3704277E+02
   0.1860000E+00  0.7199319E+11  0.7928518E+11  0.3095757E+01  0.1866000E+00  0.2107769E+04  0.3704277E+02
   0.1872000E+00  0.7101569E+11  0.7809731E+11  0.3102368E+01  0.1878000E+00  0.2122915E+04  0.3704277E+02
   0.1884000E+00  0.7006719E+11  0.7697728E+11  0.3108760E+01  0.1890000E+00  0.2137690E+04  0.3704277E+02
   0.1896000E+00  0.6914247E+11  0.7591353E+11  0.3114970E+01  0.1902000E+00  0.2152162E+04  0.3704277E+02
   0.1908000E+00  0.6823726E+11  0.7489636E+11  0.3121029E+01  0.1914000E+00  0.2166392E+04  0.3704277E+02
   0.1920000E+00  0.6734799E+11  0.7391764E+11  0.3126960E+01  0.1926000E+00  0.2180428E+04  0.3704277E+02
   0.1932000E+00  0.6647168E+11  0.7297056E+11  0.3132784E+01  0.1938000E+00  0.2194310E+04  0.3704277E+02
   0.1944000E+00  0.6560577E+11  0.7204939E+11  0.3138515E+01  0.1950000E+00  0.2208073E+04  0.3704277E+02
   0.1956000E+00  0.6474797E+11  0.7114934E+11  0.3144165E+01  0.1962000E+00  0.2221744E+04  0.3704277E+02
   0.1968000E+00  0.6389609E+11  0.7026642E+11  0.3149738E+01  0.1974000E+00  0.2235347E+04  0.3704277E+02
   0.1980000E+00  0.6304788E+11  0.6939728E+11  0.3155235E+01  0.1986000E+00  0.2248905E+04  0.3704277E+02
   0.1992000E+00  0.6220066E+11  0.6853914E+11  0.3160650E+01  0.1998000E+00  0.2262439E+04  0.3704277E+02
   0.2004000E+00  0.6135107E+11  0.6768970E+11  0.3165969E+01  0.2010000E+00  0.2275974E+04  0.3704277E+02
   0.2016000E+00  0.6049447E+11  0.6684707E+11  0.3171167E+01  0.2022000E+00  0.2289539E+04  0.3704277E+02
   0.2028000E+00  0.5962427E+11  0.6600973E+11  0.3176206E+01  0.2034000E+00  0.2303175E+04  0.3704277E+02
   0.2040000E+00  0.5873096E+11  0.6517643E+11  0.3181030E+01  0.2046000E+00  0.2316942E+04  0.3704277E+02
   0.2052000E+00  0.5780089E+11  0.6434619E+11  0.3185561E+01  0.2058000E+00  0.2330925E+04  0.3704277E+02
   0.2064000E+00  0.5681470E+11  0.6351825E+11  0.3189696E+01  0.2070000E+00  0.2345251E+04  0.3704277E+02
   0.2076000E+00  0.5574548E+11  0.6269201E+11  0.3193302E+01  0.2082000E+00  0.2360105E+04  0.3704277E+02
   0.2088000E+00  0.5455683E+11  0.6186703E+11  0.3196213E+01  0.2094000E+00  0.2375747E+04  0.3704277E+02
   0.2100000E+00  0.5320104E+11  0.6104296E+11  0.3198231E+01  0.2106000E+00  0.2392543E+04  0.3704277E+02
   0.2112000E+00  0.5161795E+11  0.6021953E+11  0.3199123E+01  0.2118000E+00  0.2410987E+04  0.3704277E+02
   0.2124000E+00  0.4973533E+11  0.5939652E+11  0.3198625E+01  0.2130000E+00  0.2431730E+04  0.3704277E+02
   0.2136000E+00  0.4747197E+11  0.5857369E+11  0.3196449E+01  0.2142000E+00  0.2455598E+04  0.3704277E+02
   0.2148000E+00  0.4474505E+11  0.5775078E+11  0.3192282E+01  0.2154000E+00  0.2483597E+04  0.3704277E+02
   0.2160000E+00  0.4148332E+11  0.5692746E+11  0.3185801E+01  0.2166000E+00  0.2516886E+04  0.3704277E+02
   0.2172000E+00  0.3764685E+11  0.5610331E+11  0.3176680E+01  0.2178000E+00  0.2556710E+04  0.3704277E+02
   0.2184000E+00  0.3325213E+11  0.5527784E+11  0.3164618E+01  0.2190000E+00  0.2604278E+04  0.3704277E+02
   0.2196000E+00  0.2839701E+11  0.5445050E+11  0.3149371E+01  0.2202000E+00  0.2660584E+04  0.3704277E+02
   0.2208000E+00  0.2327536E+11  0.5362082E+11  0.3130817E+01  0.2214000E+00  0.2726201E+04  0.3704277E+02
   0.2220000E+00  0.1816800E+11  0.5278853E+11  0.3109045E+01  0.2226000E+00  0.2801093E+04  0.3704277E+02
   0.2232000E+00  0.1340075E+11  0.5195381E+11  0.3084522E+01  0.2238000E+00  0.2884517E+04  0.3704277E+02
   0.2244000E+00  0.9274218E+10  0.5111754E+11  0.3058388E+01  0.2250000E+00  0.2975078E+04  0.3704277E+02
   0.2256000E+00  0.5988944E+10  0.5028148E+11  0.3033081E+01  0.2262000E+00  0.3070954E+04  0.3704277E+02
   0.2268000E+00  0.3599692E+10  0.4944821E+11  0.3013661E+01  0.2274000E+00  0.3170205E+04  0.3704277E+02
   0.2280000E+00  0.2020700E+10  0.4862085E+11  0.3010372E+01  0.2286000E+00  0.3271086E+04  0.3704277E+02
   0.2292000E+00  0.1075951E+10  0.4780249E+11  0.3042073E+01  0.2298000E+00  0.3372242E+04  0.3704277E+02
   0.2304000E+00  0.5653251E+09  0.4699567E+11  0.3134662E+01  0.2310000E+00  0.3472756E+04  0.3704277E+02
   0.2316000E+00  0.3160754E+09  0.4620192E+11  0.3297393E+01  0.2322000E+00  0.3572088E+04  0.3704277E+02
   0.2328000E+00  0.2057083E+09  0.4542156E+11  0.3483312E+01  0.2334000E+00  0.3669966E+04  0.3704277E+02
   0.2340000E+00  0.1605431E+09  0.4465330E+11  0.3619513E+01  0.2346000E+00  0.3766276E+04  0.3704277E+02
   0.2352000E+00  0.1424093E+09  0.4389010E+11  0.3678029E+01  0.2358000E+00  0.3860969E+04  0.3704277E+02
   0.2364000E+00  0.1341652E+09  0.4306869E+11  0.3637727E+01  0.2370000E+00  0.3953898E+04  0.3704277E+02
   0.2376000E+00  0.1291364E+09  0.4159273E+11  0.3371896E+01  0.2382000E+00  0.4043636E+04  0.3704277E+02
   0.2388000E+00  0.1251146E+09  0.3544586E+11  0.2514587E+01  0.2394000E+00  0.4120047E+04  0.3704277E+02
