   integer_node_x          Max_Ne          Max_Ni          Max_Te     half_node_x      Max_E(id2)       Max_J0/mA
   0.1200000E-02  0.1029955E+09  0.3727925E+11  0.2360534E+01  0.1800000E-02 -0.3122282E+04  0.3341718E+02
   0.2400000E-02  0.1061305E+09  0.3794935E+11  0.3097826E+01  0.3000000E-02 -0.3040399E+04  0.3341718E+02
   0.3600000E-02  0.1094171E+09  0.3855272E+11  0.3348355E+01  0.4200000E-02 -0.2957213E+04  0.3341718E+02
   0.4800000E-02  0.1128730E+09  0.3915583E+11  0.3406891E+01  0.5400000E-02 -0.2872727E+04  0.3341718E+02
   0.6000000E-02  0.1165187E+09  0.3976809E+11  0.3402972E+01  0.6600000E-02 -0.2786920E+04  0.3341718E+02
   0.7200000E-02  0.1203772E+09  0.4039077E+11  0.3379380E+01  0.7800000E-02 -0.2699771E+04  0.3341718E+02
   0.8400000E-02  0.1244750E+09  0.4102414E+11  0.3349202E+01  0.9000000E-02 -0.2611256E+04  0.3341718E+02
   0.9600000E-02  0.1288435E+09  0.4166821E+11  0.3316339E+01  0.1020000E-01 -0.2521354E+04  0.3341718E+02
   0.1080000E-01  0.1335233E+09  0.4232283E+11  0.3281912E+01  0.1140000E-01 -0.2430042E+04  0.3341718E+02
   0.1200000E-01  0.1385706E+09  0.4298773E+11  0.3246178E+01  0.1260000E-01 -0.2337298E+04  0.3341718E+02
   0.1320000E-01  0.1440696E+09  0.4366251E+11  0.3209095E+01  0.1380000E-01 -0.2243102E+04  0.3341718E+02
   0.1440000E-01  0.1501491E+09  0.4434671E+11  0.3170481E+01  0.1500000E-01 -0.2147435E+04  0.3341718E+02
   0.1560000E-01  0.1570000E+09  0.4503975E+11  0.3130088E+01  0.1620000E-01 -0.2050279E+04  0.3341718E+02
   0.1680000E-01  0.1648853E+09  0.4574101E+11  0.3087676E+01  0.1740000E-01 -0.1951619E+04  0.3341718E+02
   0.1800000E-01  0.1741292E+09  0.4644984E+11  0.3043127E+01  0.1860000E-01 -0.1851441E+04  0.3341718E+02
   0.1920000E-01  0.1850763E+09  0.4716552E+11  0.2996572E+01  0.1980000E-01 -0.1749734E+04  0.3341718E+02
   0.2040000E-01  0.1980252E+09  0.4788732E+11  0.2948445E+01  0.2100000E-01 -0.1646490E+04  0.3341718E+02
   0.2160000E-01  0.2131545E+09  0.4861453E+11  0.2899405E+01  0.2220000E-01 -0.1541700E+04  0.3341718E+02
   0.2280000E-01  0.2304772E+09  0.4934642E+11  0.2850124E+01  0.2340000E-01 -0.1435361E+04  0.3341718E+02
   0.2400000E-01  0.2498519E+09  0.5008228E+11  0.2801038E+01  0.2460000E-01 -0.1327467E+04  0.3341718E+02
   0.2520000E-01  0.2710595E+09  0.5082145E+11  0.2752203E+01  0.2580000E-01 -0.1218015E+04  0.3341718E+02
   0.2640000E-01  0.2939227E+09  0.5156332E+11  0.2703311E+01  0.2700000E-01 -0.1107003E+04  0.3341718E+02
   0.2760000E-01  0.3184260E+09  0.5230731E+11  0.2653868E+01  0.2820000E-01 -0.9944308E+03  0.3341718E+02
   0.2880000E-01  0.3447955E+09  0.5305295E+11  0.2603425E+01  0.2940000E-01 -0.8802978E+03  0.3341718E+02
   0.3000000E-01  0.3735248E+09  0.5379984E+11  0.2551810E+01  0.3060000E-01 -0.7646068E+03  0.3341718E+02
   0.3120000E-01  0.4053587E+09  0.5454767E+11  0.2499292E+01  0.3180000E-01 -0.6473625E+03  0.3341718E+02
   0.3240000E-01  0.4412674E+09  0.5529626E+11  0.2446721E+01  0.3300000E-01 -0.5285720E+03  0.3341718E+02
   0.3360000E-01  0.4824466E+09  0.5604555E+11  0.2395671E+01  0.3420000E-01 -0.4082453E+03  0.3341718E+02
   0.3480000E-01  0.5303686E+09  0.5679563E+11  0.2348717E+01  0.3540000E-01 -0.2863953E+03  0.3341718E+02
   0.3600000E-01  0.5869136E+09  0.5754676E+11  0.2309939E+01  0.3660000E-01 -0.1630383E+03  0.3341718E+02
   0.3720000E-01  0.6546417E+09  0.5829942E+11  0.2285687E+01  0.3780000E-01 -0.3819540E+02  0.3341718E+02
   0.3840000E-01  0.7373990E+09  0.5905442E+11  0.2285337E+01  0.3900000E-01  0.8810592E+02  0.3341718E+02
   0.3960000E-01  0.8418085E+09  0.5981287E+11  0.2320877E+01  0.4020000E-01  0.2158262E+03  0.3341718E+02
   0.4080000E-01  0.9809981E+09  0.6057576E+11  0.2403153E+01  0.4140000E-01  0.3448995E+03  0.3341718E+02
   0.4200000E-01  0.1183296E+10  0.6134457E+11  0.2533277E+01  0.4260000E-01  0.4752020E+03  0.3341718E+02
   0.4320000E-01  0.1509935E+10  0.6212131E+11  0.2693529E+01  0.4380000E-01  0.6064809E+03  0.3341718E+02
   0.4440000E-01  0.2084575E+10  0.6290854E+11  0.2849911E+01  0.4500000E-01  0.7382210E+03  0.3341718E+02
   0.4560000E-01  0.3129141E+10  0.6370963E+11  0.2970938E+01  0.4620000E-01  0.8694329E+03  0.3341718E+02
   0.4680000E-01  0.4983046E+10  0.6452899E+11  0.3044851E+01  0.4740000E-01  0.9984004E+03  0.3341718E+02
   0.4800000E-01  0.8066098E+10  0.6537246E+11  0.3078361E+01  0.4860000E-01  0.1122509E+04  0.3341718E+02
   0.4920000E-01  0.1275614E+11  0.6624762E+11  0.3084615E+01  0.4980000E-01  0.1238341E+04  0.3341718E+02
   0.5040000E-01  0.1921017E+11  0.6716392E+11  0.3074992E+01  0.5100000E-01  0.1342160E+04  0.3341718E+02
   0.5160000E-01  0.2722980E+11  0.6813255E+11  0.3057187E+01  0.5220000E-01  0.1430681E+04  0.3341718E+02
