   0.1200000E-02  0.1964249E+09  0.3203248E+10  0.1717248E+08  0.3186076E+10 -0.3161765E+03  0.2535013E+00
   0.2400000E-02  0.3368921E+09  0.3500803E+10  0.1743952E+08  0.3483364E+10 -0.3093341E+03  0.3111614E+00
   0.3600000E-02  0.4546720E+09  0.3589266E+10  0.1778649E+08  0.3571480E+10 -0.3025554E+03  0.3305859E+00
   0.4800000E-02  0.5604534E+09  0.3651453E+10  0.1819557E+08  0.3633258E+10 -0.2958712E+03  0.3368974E+00
   0.6000000E-02  0.6593721E+09  0.3712097E+10  0.1868213E+08  0.3693415E+10 -0.2892700E+03  0.3389313E+00
   0.7200000E-02  0.7539400E+09  0.3773728E+10  0.1926079E+08  0.3754467E+10 -0.2827403E+03  0.3394182E+00
   0.8400000E-02  0.8454771E+09  0.3836623E+10  0.1994437E+08  0.3816679E+10 -0.2762728E+03  0.3392245E+00
   0.9600000E-02  0.9347599E+09  0.3900845E+10  0.2074366E+08  0.3880101E+10 -0.2698596E+03  0.3386629E+00
   0.1080000E-01  0.1022308E+10  0.3966419E+10  0.2166723E+08  0.3944752E+10 -0.2634941E+03  0.3378725E+00
   0.1200000E-01  0.1108515E+10  0.4033350E+10  0.2272124E+08  0.4010629E+10 -0.2571704E+03  0.3369289E+00
   0.1320000E-01  0.1193702E+10  0.4101625E+10  0.2390945E+08  0.4077716E+10 -0.2508834E+03  0.3358783E+00
   0.1440000E-01  0.1278151E+10  0.4171217E+10  0.2523314E+08  0.4145984E+10 -0.2446286E+03  0.3347500E+00
   0.1560000E-01  0.1362116E+10  0.4242087E+10  0.2669123E+08  0.4215396E+10 -0.2384023E+03  0.3335623E+00
   0.1680000E-01  0.1445827E+10  0.4314184E+10  0.2828032E+08  0.4285904E+10 -0.2322011E+03  0.3323269E+00
   0.1800000E-01  0.1529499E+10  0.4387450E+10  0.2999486E+08  0.4357455E+10 -0.2260225E+03  0.3310511E+00
   0.1920000E-01  0.1613328E+10  0.4461817E+10  0.3182729E+08  0.4429990E+10 -0.2198644E+03  0.3297400E+00
   0.2040000E-01  0.1697500E+10  0.4537214E+10  0.3376821E+08  0.4503446E+10 -0.2137254E+03  0.3283979E+00
   0.2160000E-01  0.1782186E+10  0.4613563E+10  0.3580655E+08  0.4577756E+10 -0.2076045E+03  0.3270290E+00
   0.2280000E-01  0.1867547E+10  0.4690784E+10  0.3792976E+08  0.4652855E+10 -0.2015012E+03  0.3256377E+00
   0.2400000E-01  0.1953732E+10  0.4768798E+10  0.4012396E+08  0.4728674E+10 -0.1954156E+03  0.3242279E+00
   0.2520000E-01  0.2040886E+10  0.4847523E+10  0.4237415E+08  0.4805149E+10 -0.1893484E+03  0.3228021E+00
   0.2640000E-01  0.2129147E+10  0.4926881E+10  0.4466432E+08  0.4882217E+10 -0.1833004E+03  0.3213615E+00
   0.2760000E-01  0.2218651E+10  0.5006799E+10  0.4697768E+08  0.4959822E+10 -0.1772733E+03  0.3199053E+00
   0.2880000E-01  0.2309533E+10  0.5087208E+10  0.4929679E+08  0.5037911E+10 -0.1712689E+03  0.3184318E+00
   0.3000000E-01  0.2401933E+10  0.5168047E+10  0.5160370E+08  0.5116443E+10 -0.1652895E+03  0.3169392E+00
   0.3120000E-01  0.2495993E+10  0.5249263E+10  0.5388013E+08  0.5195383E+10 -0.1593380E+03  0.3154260E+00
   0.3240000E-01  0.2591861E+10  0.5330815E+10  0.5610758E+08  0.5274707E+10 -0.1534176E+03  0.3138915E+00
   0.3360000E-01  0.2689690E+10  0.5412675E+10  0.5826749E+08  0.5354407E+10 -0.1475318E+03  0.3123360E+00
   0.3480000E-01  0.2789642E+10  0.5494828E+10  0.6034133E+08  0.5434486E+10 -0.1416846E+03  0.3107602E+00
   0.3600000E-01  0.2891890E+10  0.5577278E+10  0.6231073E+08  0.5514967E+10 -0.1358804E+03  0.3091647E+00
   0.3720000E-01  0.2996616E+10  0.5660049E+10  0.6415760E+08  0.5595891E+10 -0.1301238E+03  0.3075504E+00
   0.3840000E-01  0.3104020E+10  0.5743187E+10  0.6586422E+08  0.5677322E+10 -0.1244199E+03  0.3059178E+00
   0.3960000E-01  0.3214321E+10  0.5826765E+10  0.6741339E+08  0.5759352E+10 -0.1187739E+03  0.3042673E+00
   0.4080000E-01  0.3327759E+10  0.5910889E+10  0.6878849E+08  0.5842100E+10 -0.1131916E+03  0.3025989E+00
   0.4200000E-01  0.3444605E+10  0.5995699E+10  0.6997364E+08  0.5925725E+10 -0.1076787E+03  0.3009128E+00
   0.4320000E-01  0.3565158E+10  0.6081377E+10  0.7095376E+08  0.6010424E+10 -0.1022415E+03  0.2992085E+00
   0.4440000E-01  0.3689759E+10  0.6168157E+10  0.7171478E+08  0.6096442E+10 -0.9688636E+02  0.2974857E+00
   0.4560000E-01  0.3818795E+10  0.6256325E+10  0.7224370E+08  0.6184082E+10 -0.9161987E+02  0.2957435E+00
   0.4680000E-01  0.3952707E+10  0.6346240E+10  0.7252879E+08  0.6273711E+10 -0.8644883E+02  0.2939805E+00
   0.4800000E-01  0.4092001E+10  0.6438335E+10  0.7255974E+08  0.6365775E+10 -0.8138019E+02  0.2921948E+00
   0.4920000E-01  0.4237265E+10  0.6533139E+10  0.7232786E+08  0.6460811E+10 -0.7642102E+02  0.2903836E+00
   0.5040000E-01  0.4389182E+10  0.6631287E+10  0.7182633E+08  0.6559461E+10 -0.7157850E+02  0.2885424E+00
   0.5160000E-01  0.4548554E+10  0.6733546E+10  0.7105042E+08  0.6662495E+10 -0.6685989E+02  0.2866647E+00
   0.5280000E-01  0.4716336E+10  0.6840832E+10  0.6999785E+08  0.6770835E+10 -0.6227253E+02  0.2847404E+00
   0.5400000E-01  0.4893684E+10  0.6954241E+10  0.6866908E+08  0.6885572E+10 -0.5782388E+02  0.2827527E+00
   0.5520000E-01  0.5082025E+10  0.7075069E+10  0.6706780E+08  0.7008001E+10 -0.5352170E+02  0.2806726E+00
   0.5640000E-01  0.5283180E+10  0.7204846E+10  0.6520132E+08  0.7139644E+10 -0.4937437E+02  0.2784508E+00
   0.5760000E-01  0.5499518E+10  0.7345339E+10  0.6308130E+08  0.7282258E+10 -0.4539159E+02  0.2760217E+00
   0.5880000E-01  0.5734133E+10  0.7498540E+10  0.6072505E+08  0.7437814E+10 -0.4158543E+02  0.2733554E+00
