   integer_node_x          Max_Ne          Max_Ni          Max_Te     half_node_x      Max_E(id2)       Max_J0/mA
   0.1200000E-02  0.1040082E+09  0.5538657E+11  0.2693147E+01  0.1800000E-02 -0.4133419E+04  0.4262880E+02
   0.2400000E-02  0.1082419E+09  0.5624321E+11  0.3467640E+01  0.3000000E-02 -0.4011852E+04  0.4262880E+02
   0.3600000E-02  0.1127257E+09  0.5707602E+11  0.3690774E+01  0.4200000E-02 -0.3888487E+04  0.4262880E+02
   0.4800000E-02  0.1174887E+09  0.5790548E+11  0.3726754E+01  0.5400000E-02 -0.3763333E+04  0.4262880E+02
   0.6000000E-02  0.1225644E+09  0.5873389E+11  0.3707326E+01  0.6600000E-02 -0.3636394E+04  0.4262880E+02
   0.7200000E-02  0.1279917E+09  0.5956090E+11  0.3671457E+01  0.7800000E-02 -0.3507671E+04  0.4262880E+02
   0.8400000E-02  0.1338152E+09  0.6038571E+11  0.3630089E+01  0.9000000E-02 -0.3377172E+04  0.4262880E+02
   0.9600000E-02  0.1400868E+09  0.6120729E+11  0.3586236E+01  0.1020000E-01 -0.3244905E+04  0.4262880E+02
   0.1080000E-01  0.1468666E+09  0.6202453E+11  0.3540700E+01  0.1140000E-01 -0.3110878E+04  0.4262880E+02
   0.1200000E-01  0.1542257E+09  0.6283621E+11  0.3493658E+01  0.1260000E-01 -0.2975107E+04  0.4262880E+02
   0.1320000E-01  0.1622508E+09  0.6364112E+11  0.3445101E+01  0.1380000E-01 -0.2837607E+04  0.4262880E+02
   0.1440000E-01  0.1710543E+09  0.6443803E+11  0.3394939E+01  0.1500000E-01 -0.2698398E+04  0.4262880E+02
   0.1560000E-01  0.1807942E+09  0.6522578E+11  0.3343004E+01  0.1620000E-01 -0.2557500E+04  0.4262880E+02
   0.1680000E-01  0.1917119E+09  0.6600324E+11  0.3289024E+01  0.1740000E-01 -0.2414940E+04  0.4262880E+02
   0.1800000E-01  0.2041883E+09  0.6676941E+11  0.3232602E+01  0.1860000E-01 -0.2270744E+04  0.4262880E+02
   0.1920000E-01  0.2188126E+09  0.6752340E+11  0.3173259E+01  0.1980000E-01 -0.2124944E+04  0.4262880E+02
   0.2040000E-01  0.2364305E+09  0.6826448E+11  0.3110591E+01  0.2100000E-01 -0.1977575E+04  0.4262880E+02
   0.2160000E-01  0.2581264E+09  0.6899206E+11  0.3044551E+01  0.2220000E-01 -0.1828674E+04  0.4262880E+02
   0.2280000E-01  0.2850957E+09  0.6970575E+11  0.2975708E+01  0.2340000E-01 -0.1678283E+04  0.4262880E+02
   0.2400000E-01  0.3184161E+09  0.7040535E+11  0.2905275E+01  0.2460000E-01 -0.1526447E+04  0.4262880E+02
   0.2520000E-01  0.3588060E+09  0.7109088E+11  0.2834745E+01  0.2580000E-01 -0.1373212E+04  0.4262880E+02
   0.2640000E-01  0.4065156E+09  0.7176258E+11  0.2765326E+01  0.2700000E-01 -0.1218622E+04  0.4262880E+02
   0.2760000E-01  0.4614712E+09  0.7242092E+11  0.2697536E+01  0.2820000E-01 -0.1062724E+04  0.4262880E+02
   0.2880000E-01  0.5236796E+09  0.7306660E+11  0.2631264E+01  0.2940000E-01 -0.9055596E+03  0.4262880E+02
   0.3000000E-01  0.5937648E+09  0.7370059E+11  0.2566272E+01  0.3060000E-01 -0.7471719E+03  0.4262880E+02
   0.3120000E-01  0.6734602E+09  0.7432408E+11  0.2502995E+01  0.3180000E-01 -0.5876045E+03  0.4262880E+02
