   integer_node_x          Max_Ne          Max_Ni          Max_Te     half_node_x      Max_E(id2)       Max_J0/mA
   0.1200000E-02  0.1022868E+09  0.1827924E+11  0.1765470E+01  0.1800000E-02 -0.1646310E+04  0.2069491E+02
   0.2400000E-02  0.1046309E+09  0.1902097E+11  0.2347486E+01  0.3000000E-02 -0.1605488E+04  0.2069491E+02
   0.3600000E-02  0.1070237E+09  0.1945475E+11  0.2656625E+01  0.4200000E-02 -0.1563730E+04  0.2069491E+02
   0.4800000E-02  0.1094882E+09  0.1984943E+11  0.2781030E+01  0.5400000E-02 -0.1521122E+04  0.2069491E+02
   0.6000000E-02  0.1120608E+09  0.2025020E+11  0.2818223E+01  0.6600000E-02 -0.1477649E+04  0.2069491E+02
   0.7200000E-02  0.1147915E+09  0.2066305E+11  0.2819339E+01  0.7800000E-02 -0.1433287E+04  0.2069491E+02
   0.8400000E-02  0.1177452E+09  0.2108870E+11  0.2805870E+01  0.9000000E-02 -0.1388008E+04  0.2069491E+02
   0.9600000E-02  0.1209981E+09  0.2152722E+11  0.2786175E+01  0.1020000E-01 -0.1341784E+04  0.2069491E+02
   0.1080000E-01  0.1246281E+09  0.2197854E+11  0.2763458E+01  0.1140000E-01 -0.1294589E+04  0.2069491E+02
   0.1200000E-01  0.1286986E+09  0.2244251E+11  0.2739028E+01  0.1260000E-01 -0.1246396E+04  0.2069491E+02
   0.1320000E-01  0.1332422E+09  0.2291894E+11  0.2713549E+01  0.1380000E-01 -0.1197180E+04  0.2069491E+02
   0.1440000E-01  0.1382492E+09  0.2340756E+11  0.2687461E+01  0.1500000E-01 -0.1146914E+04  0.2069491E+02
   0.1560000E-01  0.1436681E+09  0.2390807E+11  0.2661079E+01  0.1620000E-01 -0.1095574E+04  0.2069491E+02
   0.1680000E-01  0.1494195E+09  0.2442010E+11  0.2634573E+01  0.1740000E-01 -0.1043136E+04  0.2069491E+02
   0.1800000E-01  0.1554192E+09  0.2494324E+11  0.2607952E+01  0.1860000E-01 -0.9895764E+03  0.2069491E+02
   0.1920000E-01  0.1616029E+09  0.2547703E+11  0.2581075E+01  0.1980000E-01 -0.9348717E+03  0.2069491E+02
   0.2040000E-01  0.1679444E+09  0.2602096E+11  0.2553709E+01  0.2100000E-01 -0.8790008E+03  0.2069491E+02
   0.2160000E-01  0.1744625E+09  0.2657451E+11  0.2525610E+01  0.2220000E-01 -0.8219431E+03  0.2069491E+02
   0.2280000E-01  0.1812162E+09  0.2713713E+11  0.2496588E+01  0.2340000E-01 -0.7636794E+03  0.2069491E+02
   0.2400000E-01  0.1882938E+09  0.2770826E+11  0.2466547E+01  0.2460000E-01 -0.7041920E+03  0.2069491E+02
   0.2520000E-01  0.1958007E+09  0.2828734E+11  0.2435501E+01  0.2580000E-01 -0.6434646E+03  0.2069491E+02
   0.2640000E-01  0.2038500E+09  0.2887384E+11  0.2403569E+01  0.2700000E-01 -0.5814822E+03  0.2069491E+02
   0.2760000E-01  0.2125582E+09  0.2946725E+11  0.2370956E+01  0.2820000E-01 -0.5182314E+03  0.2069491E+02
   0.2880000E-01  0.2220456E+09  0.3006711E+11  0.2337956E+01  0.2940000E-01 -0.4536997E+03  0.2069491E+02
   0.3000000E-01  0.2324410E+09  0.3067303E+11  0.2304961E+01  0.3060000E-01 -0.3878760E+03  0.2069491E+02
   0.3120000E-01  0.2438887E+09  0.3128470E+11  0.2272510E+01  0.3180000E-01 -0.3207502E+03  0.2069491E+02
   0.3240000E-01  0.2565607E+09  0.3190190E+11  0.2241393E+01  0.3300000E-01 -0.2523129E+03  0.2069491E+02
   0.3360000E-01  0.2706800E+09  0.3252457E+11  0.2212874E+01  0.3420000E-01 -0.1825553E+03  0.2069491E+02
   0.3480000E-01  0.2865743E+09  0.3315278E+11  0.2189145E+01  0.3540000E-01 -0.1114693E+03  0.2069491E+02
   0.3600000E-01  0.3048091E+09  0.3378677E+11  0.2174142E+01  0.3660000E-01 -0.3904741E+02  0.2069491E+02
   0.3720000E-01  0.3265128E+09  0.3442707E+11  0.2174647E+01  0.3780000E-01  0.3471651E+02  0.2069491E+02
   0.3840000E-01  0.3541253E+09  0.3507441E+11  0.2200864E+01  0.3900000E-01  0.1098249E+03  0.2069491E+02
   0.3960000E-01  0.3929882E+09  0.3572975E+11  0.2264147E+01  0.4020000E-01  0.1862708E+03  0.2069491E+02
   0.4080000E-01  0.4544061E+09  0.3639434E+11  0.2368872E+01  0.4140000E-01  0.2640252E+03  0.2069491E+02
   0.4200000E-01  0.5608747E+09  0.3706982E+11  0.2501174E+01  0.4260000E-01  0.3430141E+03  0.2069491E+02
   0.4320000E-01  0.7537499E+09  0.3775832E+11  0.2629862E+01  0.4380000E-01  0.4230782E+03  0.2069491E+02
   0.4440000E-01  0.1102272E+10  0.3846249E+11  0.2727469E+01  0.4500000E-01  0.5039139E+03  0.2069491E+02
   0.4560000E-01  0.1710423E+10  0.3918559E+11  0.2786694E+01  0.4620000E-01  0.5849990E+03  0.2069491E+02
   0.4680000E-01  0.2715439E+10  0.3993163E+11  0.2815104E+01  0.4740000E-01  0.6655223E+03  0.2069491E+02
   0.4800000E-01  0.4271254E+10  0.4070540E+11  0.2823433E+01  0.4860000E-01  0.7443489E+03  0.2069491E+02
   0.4920000E-01  0.6514555E+10  0.4151251E+11  0.2820021E+01  0.4980000E-01  0.8200597E+03  0.2069491E+02
   0.5040000E-01  0.9520810E+10  0.4235919E+11  0.2810234E+01  0.5100000E-01  0.8910854E+03  0.2069491E+02
   0.5160000E-01  0.1326760E+11  0.4325193E+11  0.2797331E+01  0.5220000E-01  0.9559192E+03  0.2069491E+02
   0.5280000E-01  0.1762413E+11  0.4419681E+11  0.2783281E+01  0.5340000E-01  0.1013351E+04  0.2069491E+02
   0.5400000E-01  0.2237480E+11  0.4519851E+11  0.2769276E+01  0.5460000E-01  0.1062650E+04  0.2069491E+02
   0.5520000E-01  0.2726729E+11  0.4625915E+11  0.2756015E+01  0.5580000E-01  0.1103636E+04  0.2069491E+02
   0.5640000E-01  0.3206465E+11  0.4737706E+11  0.2743871E+01  0.5700000E-01  0.1136639E+04  0.2069491E+02
   0.5760000E-01  0.3658280E+11  0.4854600E+11  0.2732994E+01  0.5820000E-01  0.1162376E+04  0.2069491E+02
   0.5880000E-01  0.4070569E+11  0.4975501E+11  0.2723392E+01  0.5940000E-01  0.1181792E+04  0.2069491E+02
   0.6000000E-01  0.4438155E+11  0.5098928E+11  0.2714984E+01  0.6060000E-01  0.1195910E+04  0.2069491E+02
   0.6120000E-01  0.4760832E+11  0.5223184E+11  0.2707642E+01  0.6180000E-01  0.1205724E+04  0.2069491E+02
   0.6240000E-01  0.5041636E+11  0.5346573E+11  0.2701217E+01  0.6300000E-01  0.1212123E+04  0.2069491E+02
   0.6360000E-01  0.5285331E+11  0.5467609E+11  0.2695560E+01  0.6420000E-01  0.1215860E+04  0.2069491E+02
   0.6480000E-01  0.5497295E+11  0.5585161E+11  0.2690528E+01  0.6540000E-01  0.1217550E+04  0.2069491E+02
   0.6600000E-01  0.5682813E+11  0.5698514E+11  0.2685993E+01  0.6660000E-01  0.1217673E+04  0.2069491E+02
   0.6720000E-01  0.5846681E+11  0.5807355E+11  0.2681843E+01  0.6780000E-01  0.1216603E+04  0.2069491E+02
   0.6840000E-01  0.5993041E+11  0.5911704E+11  0.2677984E+01  0.6900000E-01  0.1214622E+04  0.2069491E+02
   0.6960000E-01  0.6125343E+11  0.6011817E+11  0.2674339E+01  0.7020000E-01  0.1211942E+04  0.2069491E+02
   0.7080000E-01  0.6246382E+11  0.6108092E+11  0.2670846E+01  0.7140000E-01  0.1208725E+04  0.2069491E+02
   0.7200000E-01  0.6358378E+11  0.6200986E+11  0.2667459E+01  0.7260000E-01  0.1205093E+04  0.2069491E+02
   0.7320000E-01  0.6463059E+11  0.6290952E+11  0.2664145E+01  0.7380000E-01  0.1201142E+04  0.2069491E+02
   0.7440000E-01  0.6561754E+11  0.6378402E+11  0.2660879E+01  0.7500000E-01  0.1196947E+04  0.2069491E+02
   0.7560000E-01  0.6655465E+11  0.6463681E+11  0.2657647E+01  0.7620000E-01  0.1192570E+04  0.2069491E+02
   0.7680000E-01  0.6744940E+11  0.6547058E+11  0.2654442E+01  0.7740000E-01  0.1188060E+04  0.2069491E+02
   0.7800000E-01  0.6830730E+11  0.6628731E+11  0.2651261E+01  0.7860000E-01  0.1183460E+04  0.2069491E+02
   0.7920000E-01  0.6913230E+11  0.6708828E+11  0.2648104E+01  0.7980000E-01  0.1178809E+04  0.2069491E+02
   0.8040000E-01  0.6992722E+11  0.6787419E+11  0.2644978E+01  0.8100000E-01  0.1174138E+04  0.2069491E+02
   0.8160000E-01  0.7069403E+11  0.6864526E+11  0.2641886E+01  0.8220000E-01  0.1169476E+04  0.2069491E+02
   0.8280000E-01  0.7143402E+11  0.6940134E+11  0.2638837E+01  0.8340000E-01  0.1164849E+04  0.2069491E+02
   0.8400000E-01  0.7214807E+11  0.7014199E+11  0.2635839E+01  0.8460000E-01  0.1160280E+04  0.2069491E+02
   0.8520000E-01  0.7283666E+11  0.7086658E+11  0.2632898E+01  0.8580000E-01  0.1155789E+04  0.2069491E+02
   0.8640000E-01  0.7350009E+11  0.7157435E+11  0.2630023E+01  0.8700000E-01  0.1151395E+04  0.2069491E+02
   0.8760000E-01  0.7413845E+11  0.7226446E+11  0.2627222E+01  0.8820000E-01  0.1147112E+04  0.2069491E+02
   0.8880000E-01  0.7475175E+11  0.7293606E+11  0.2624500E+01  0.8940000E-01  0.1142956E+04  0.2069491E+02
   0.9000000E-01  0.7533991E+11  0.7358828E+11  0.2621864E+01  0.9060000E-01  0.1138939E+04  0.2069491E+02
   0.9120000E-01  0.7590279E+11  0.7422028E+11  0.2619321E+01  0.9180000E-01  0.1135072E+04  0.2069491E+02
   0.9240000E-01  0.7644025E+11  0.7483130E+11  0.2616874E+01  0.9300000E-01  0.1131364E+04  0.2069491E+02
   0.9360000E-01  0.7695212E+11  0.7542058E+11  0.2614530E+01  0.9420000E-01  0.1127824E+04  0.2069491E+02
   0.9480000E-01  0.7743821E+11  0.7598744E+11  0.2612291E+01  0.9540000E-01  0.1124460E+04  0.2069491E+02
   0.9600000E-01  0.7789836E+11  0.7653129E+11  0.2610161E+01  0.9660000E-01  0.1121277E+04  0.2069491E+02
   0.9720000E-01  0.7833238E+11  0.7705154E+11  0.2608145E+01  0.9780000E-01  0.1118282E+04  0.2069491E+02
   0.9840000E-01  0.7874011E+11  0.7754770E+11  0.2606244E+01  0.9900000E-01  0.1115478E+04  0.2069491E+02
   0.9960000E-01  0.7912139E+11  0.7801931E+11  0.2604460E+01  0.1002000E+00  0.1112870E+04  0.2069491E+02
   0.1008000E+00  0.7947605E+11  0.7846597E+11  0.2602797E+01  0.1014000E+00  0.1110461E+04  0.2069491E+02
   0.1020000E+00  0.7980393E+11  0.7888732E+11  0.2601255E+01  0.1026000E+00  0.1108256E+04  0.2069491E+02
   0.1032000E+00  0.8010490E+11  0.7928301E+11  0.2599836E+01  0.1038000E+00  0.1106256E+04  0.2069491E+02
   0.1044000E+00  0.8037881E+11  0.7965277E+11  0.2598543E+01  0.1050000E+00  0.1104464E+04  0.2069491E+02
   0.1056000E+00  0.8062553E+11  0.7999632E+11  0.2597375E+01  0.1062000E+00  0.1102882E+04  0.2069491E+02
   0.1068000E+00  0.8084492E+11  0.8031343E+11  0.2596335E+01  0.1074000E+00  0.1101512E+04  0.2069491E+02
   0.1080000E+00  0.8103686E+11  0.8060388E+11  0.2595422E+01  0.1086000E+00  0.1100356E+04  0.2069491E+02
   0.1092000E+00  0.8120123E+11  0.8086747E+11  0.2594638E+01  0.1098000E+00  0.1099414E+04  0.2069491E+02
   0.1104000E+00  0.8133794E+11  0.8110404E+11  0.2593984E+01  0.1110000E+00  0.1098690E+04  0.2069491E+02
   0.1116000E+00  0.8144689E+11  0.8131344E+11  0.2593460E+01  0.1122000E+00  0.1098184E+04  0.2069491E+02
   0.1128000E+00  0.8152799E+11  0.8149552E+11  0.2593066E+01  0.1134000E+00  0.1097896E+04  0.2069491E+02
   0.1140000E+00  0.8158117E+11  0.8165017E+11  0.2592804E+01  0.1146000E+00  0.1097829E+04  0.2069491E+02
   0.1152000E+00  0.8160636E+11  0.8177730E+11  0.2592673E+01  0.1158000E+00  0.1097983E+04  0.2069491E+02
   0.1164000E+00  0.8160353E+11  0.8187682E+11  0.2592673E+01  0.1170000E+00  0.1098359E+04  0.2069491E+02
   0.1176000E+00  0.8157263E+11  0.8194867E+11  0.2592806E+01  0.1182000E+00  0.1098958E+04  0.2069491E+02
   0.1188000E+00  0.8151366E+11  0.8199280E+11  0.2593070E+01  0.1194000E+00  0.1099780E+04  0.2069491E+02
   0.1200000E+00  0.8142660E+11  0.8200920E+11  0.2593466E+01  0.1206000E+00  0.1100827E+04  0.2069491E+02
   0.1212000E+00  0.8131149E+11  0.8199785E+11  0.2593995E+01  0.1218000E+00  0.1102099E+04  0.2069491E+02
   0.1224000E+00  0.8116837E+11  0.8195876E+11  0.2594655E+01  0.1230000E+00  0.1103597E+04  0.2069491E+02
   0.1236000E+00  0.8099728E+11  0.8189196E+11  0.2595447E+01  0.1242000E+00  0.1105321E+04  0.2069491E+02
   0.1248000E+00  0.8079830E+11  0.8179749E+11  0.2596371E+01  0.1254000E+00  0.1107272E+04  0.2069491E+02
   0.1260000E+00  0.8057156E+11  0.8167543E+11  0.2597426E+01  0.1266000E+00  0.1109450E+04  0.2069491E+02
   0.1272000E+00  0.8031716E+11  0.8152585E+11  0.2598612E+01  0.1278000E+00  0.1111855E+04  0.2069491E+02
   0.1284000E+00  0.8003528E+11  0.8134885E+11  0.2599928E+01  0.1290000E+00  0.1114488E+04  0.2069491E+02
   0.1296000E+00  0.7972608E+11  0.8114455E+11  0.2601374E+01  0.1302000E+00  0.1117348E+04  0.2069491E+02
   0.1308000E+00  0.7938979E+11  0.8091308E+11  0.2602950E+01  0.1314000E+00  0.1120436E+04  0.2069491E+02
   0.1320000E+00  0.7902666E+11  0.8065461E+11  0.2604653E+01  0.1326000E+00  0.1123751E+04  0.2069491E+02
   0.1332000E+00  0.7863698E+11  0.8036931E+11  0.2606483E+01  0.1338000E+00  0.1127292E+04  0.2069491E+02
   0.1344000E+00  0.7822106E+11  0.8005737E+11  0.2608440E+01  0.1350000E+00  0.1131059E+04  0.2069491E+02
   0.1356000E+00  0.7777927E+11  0.7971901E+11  0.2610521E+01  0.1362000E+00  0.1135051E+04  0.2069491E+02
   0.1368000E+00  0.7731202E+11  0.7935448E+11  0.2612725E+01  0.1374000E+00  0.1139265E+04  0.2069491E+02
   0.1380000E+00  0.7681977E+11  0.7896405E+11  0.2615049E+01  0.1386000E+00  0.1143700E+04  0.2069491E+02
   0.1392000E+00  0.7630299E+11  0.7854801E+11  0.2617493E+01  0.1398000E+00  0.1148353E+04  0.2069491E+02
   0.1404000E+00  0.7576225E+11  0.7810670E+11  0.2620054E+01  0.1410000E+00  0.1153223E+04  0.2069491E+02
   0.1416000E+00  0.7519811E+11  0.7764049E+11  0.2622727E+01  0.1422000E+00  0.1158304E+04  0.2069491E+02
   0.1428000E+00  0.7461118E+11  0.7714980E+11  0.2625511E+01  0.1434000E+00  0.1163595E+04  0.2069491E+02
   0.1440000E+00  0.7400209E+11  0.7663507E+11  0.2628402E+01  0.1446000E+00  0.1169090E+04  0.2069491E+02
   0.1452000E+00  0.7337151E+11  0.7609683E+11  0.2631396E+01  0.1458000E+00  0.1174786E+04  0.2069491E+02
   0.1464000E+00  0.7272006E+11  0.7553562E+11  0.2634488E+01  0.1470000E+00  0.1180677E+04  0.2069491E+02
   0.1476000E+00  0.7204837E+11  0.7495208E+11  0.2637674E+01  0.1482000E+00  0.1186760E+04  0.2069491E+02
