   integer_node_x          Max_Ne          Max_Ni          Max_Te     half_node_x      Max_E(id2)       Max_J0/mA
   0.3960000E-01  0.9230172E+09  0.6203415E+11  0.2339356E+01  0.4020000E-01  0.2393931E+03  0.3460043E+02
   0.4080000E-01  0.1085593E+10  0.6279295E+11  0.2429816E+01  0.4140000E-01  0.3730498E+03  0.3460043E+02
   0.4200000E-01  0.1324540E+10  0.6355798E+11  0.2566246E+01  0.4260000E-01  0.5078477E+03  0.3460043E+02
   0.4320000E-01  0.1713052E+10  0.6433138E+11  0.2727694E+01  0.4380000E-01  0.6434807E+03  0.3460043E+02
   0.4440000E-01  0.2396205E+10  0.6511589E+11  0.2880006E+01  0.4500000E-01  0.7793336E+03  0.3460043E+02
   0.4560000E-01  0.3628096E+10  0.6591506E+11  0.2994706E+01  0.4620000E-01  0.9142476E+03  0.3460043E+02
   0.4680000E-01  0.5784598E+10  0.6673358E+11  0.3063052E+01  0.4740000E-01  0.1046259E+04  0.3460043E+02
   0.4800000E-01  0.9307937E+10  0.6757766E+11  0.3092840E+01  0.4860000E-01  0.1172458E+04  0.3460043E+02
   0.4920000E-01  0.1455982E+11  0.6845527E+11  0.3096955E+01  0.4980000E-01  0.1289166E+04  0.3460043E+02
   0.5040000E-01  0.2163071E+11  0.6937630E+11  0.3086230E+01  0.5100000E-01  0.1392533E+04  0.3460043E+02
   0.5160000E-01  0.3022365E+11  0.7035227E+11  0.3067952E+01  0.5220000E-01  0.1479375E+04  0.3460043E+02
   0.5280000E-01  0.3971078E+11  0.7139590E+11  0.3046564E+01  0.5340000E-01  0.1547899E+04  0.3460043E+02
   0.5400000E-01  0.4934013E+11  0.7252070E+11  0.3024571E+01  0.5460000E-01  0.1597972E+04  0.3460043E+02
   0.5520000E-01  0.5846480E+11  0.7374089E+11  0.3003220E+01  0.5580000E-01  0.1630896E+04  0.3460043E+02
   0.5640000E-01  0.6667721E+11  0.7507188E+11  0.2982981E+01  0.5700000E-01  0.1648891E+04  0.3460043E+02
   0.5760000E-01  0.7382174E+11  0.7653118E+11  0.2963886E+01  0.5820000E-01  0.1654552E+04  0.3460043E+02
   0.5880000E-01  0.7993069E+11  0.7813925E+11  0.2945771E+01  0.5940000E-01  0.1650449E+04  0.3460043E+02
   0.6000000E-01  0.8514094E+11  0.7991986E+11  0.2928424E+01  0.6060000E-01  0.1638905E+04  0.3460043E+02
   0.6120000E-01  0.8962592E+11  0.8189901E+11  0.2911672E+01  0.6180000E-01  0.1621925E+04  0.3460043E+02
   0.6240000E-01  0.9355277E+11  0.8410104E+11  0.2895414E+01  0.6300000E-01  0.1601202E+04  0.3460043E+02
   0.6360000E-01  0.9706087E+11  0.8654063E+11  0.2879631E+01  0.6420000E-01  0.1578162E+04  0.3460043E+02
   0.6480000E-01  0.1002548E+12  0.8921121E+11  0.2864369E+01  0.6540000E-01  0.1553986E+04  0.3460043E+02
   0.6600000E-01  0.1032061E+12  0.9207477E+11  0.2849714E+01  0.6660000E-01  0.1529619E+04  0.3460043E+02
   0.6720000E-01  0.1059596E+12  0.9506108E+11  0.2835756E+01  0.6780000E-01  0.1505758E+04  0.3460043E+02
   0.6840000E-01  0.1085426E+12  0.9808079E+11  0.2822559E+01  0.6900000E-01  0.1482844E+04  0.3460043E+02
   0.6960000E-01  0.1109731E+12  0.1010471E+12  0.2810144E+01  0.7020000E-01  0.1461093E+04  0.3460043E+02
   0.7080000E-01  0.1132664E+12  0.1038946E+12  0.2798483E+01  0.7140000E-01  0.1440544E+04  0.3460043E+02
   0.7200000E-01  0.1154383E+12  0.1065883E+12  0.2787514E+01  0.7260000E-01  0.1421127E+04  0.3460043E+02
   0.7320000E-01  0.1175056E+12  0.1091208E+12  0.2777154E+01  0.7380000E-01  0.1402720E+04  0.3460043E+02
   0.7440000E-01  0.1194856E+12  0.1115044E+12  0.2767316E+01  0.7500000E-01  0.1385187E+04  0.3460043E+02
   0.7560000E-01  0.1213941E+12  0.1137613E+12  0.2757921E+01  0.7620000E-01  0.1368411E+04  0.3460043E+02
   0.7680000E-01  0.1232450E+12  0.1159168E+12  0.2748901E+01  0.7740000E-01  0.1352296E+04  0.3460043E+02
   0.7800000E-01  0.1250490E+12  0.1179937E+12  0.2740207E+01  0.7860000E-01  0.1336772E+04  0.3460043E+02
   0.7920000E-01  0.1268141E+12  0.1200109E+12  0.2731802E+01  0.7980000E-01  0.1321796E+04  0.3460043E+02
   0.8040000E-01  0.1285453E+12  0.1219819E+12  0.2723664E+01  0.8100000E-01  0.1307340E+04  0.3460043E+02
   0.8160000E-01  0.1302456E+12  0.1239157E+12  0.2715779E+01  0.8220000E-01  0.1293390E+04  0.3460043E+02
   0.8280000E-01  0.1319158E+12  0.1258174E+12  0.2708142E+01  0.8340000E-01  0.1279943E+04  0.3460043E+02
   0.8400000E-01  0.1335555E+12  0.1276890E+12  0.2700752E+01  0.8460000E-01  0.1266998E+04  0.3460043E+02
   0.8520000E-01  0.1351633E+12  0.1295304E+12  0.2693612E+01  0.8580000E-01  0.1254561E+04  0.3460043E+02
   0.8640000E-01  0.1367369E+12  0.1313397E+12  0.2686726E+01  0.8700000E-01  0.1242635E+04  0.3460043E+02
   0.8760000E-01  0.1382739E+12  0.1331143E+12  0.2680098E+01  0.8820000E-01  0.1231224E+04  0.3460043E+02
   0.8880000E-01  0.1397716E+12  0.1348510E+12  0.2673733E+01  0.8940000E-01  0.1220332E+04  0.3460043E+02
   0.9000000E-01  0.1412270E+12  0.1365463E+12  0.2667637E+01  0.9060000E-01  0.1209960E+04  0.3460043E+02
   0.9120000E-01  0.1426375E+12  0.1381969E+12  0.2661811E+01  0.9180000E-01  0.1200109E+04  0.3460043E+02
   0.9240000E-01  0.1440004E+12  0.1397993E+12  0.2656260E+01  0.9300000E-01  0.1190778E+04  0.3460043E+02
   0.9360000E-01  0.1453130E+12  0.1413506E+12  0.2650985E+01  0.9420000E-01  0.1181965E+04  0.3460043E+02
   0.9480000E-01  0.1465731E+12  0.1428478E+12  0.2645988E+01  0.9540000E-01  0.1173666E+04  0.3460043E+02
   0.9600000E-01  0.1477783E+12  0.1442883E+12  0.2641270E+01  0.9660000E-01  0.1165877E+04  0.3460043E+02
   0.9720000E-01  0.1489267E+12  0.1456698E+12  0.2636831E+01  0.9780000E-01  0.1158594E+04  0.3460043E+02
   0.9840000E-01  0.1500163E+12  0.1469903E+12  0.2632671E+01  0.9900000E-01  0.1151813E+04  0.3460043E+02
   0.9960000E-01  0.1510452E+12  0.1482479E+12  0.2628791E+01  0.1002000E+00  0.1145527E+04  0.3460043E+02
   0.1008000E+00  0.1520120E+12  0.1494410E+12  0.2625188E+01  0.1014000E+00  0.1139732E+04  0.3460043E+02
   0.1020000E+00  0.1529151E+12  0.1505681E+12  0.2621863E+01  0.1026000E+00  0.1134423E+04  0.3460043E+02
   0.1032000E+00  0.1537530E+12  0.1516280E+12  0.2618815E+01  0.1038000E+00  0.1129596E+04  0.3460043E+02
   0.1044000E+00  0.1545246E+12  0.1526194E+12  0.2616042E+01  0.1050000E+00  0.1125246E+04  0.3460043E+02
   0.1056000E+00  0.1552285E+12  0.1535414E+12  0.2613545E+01  0.1062000E+00  0.1121369E+04  0.3460043E+02
   0.1068000E+00  0.1558637E+12  0.1543930E+12  0.2611322E+01  0.1074000E+00  0.1117961E+04  0.3460043E+02
   0.1080000E+00  0.1564292E+12  0.1551735E+12  0.2609373E+01  0.1086000E+00  0.1115020E+04  0.3460043E+02
   0.1092000E+00  0.1569240E+12  0.1558821E+12  0.2607696E+01  0.1098000E+00  0.1112542E+04  0.3460043E+02
   0.1104000E+00  0.1573471E+12  0.1565182E+12  0.2606293E+01  0.1110000E+00  0.1110527E+04  0.3460043E+02
   0.1116000E+00  0.1576978E+12  0.1570813E+12  0.2605162E+01  0.1122000E+00  0.1108973E+04  0.3460043E+02
   0.1128000E+00  0.1579753E+12  0.1575709E+12  0.2604304E+01  0.1134000E+00  0.1107879E+04  0.3460043E+02
   0.1140000E+00  0.1581790E+12  0.1579867E+12  0.2603718E+01  0.1146000E+00  0.1107244E+04  0.3460043E+02
   0.1152000E+00  0.1583081E+12  0.1583281E+12  0.2603405E+01  0.1158000E+00  0.1107071E+04  0.3460043E+02
   0.1164000E+00  0.1583621E+12  0.1585951E+12  0.2603366E+01  0.1170000E+00  0.1107359E+04  0.3460043E+02
   0.1176000E+00  0.1583406E+12  0.1587874E+12  0.2603601E+01  0.1182000E+00  0.1108112E+04  0.3460043E+02
   0.1188000E+00  0.1582429E+12  0.1589048E+12  0.2604111E+01  0.1194000E+00  0.1109331E+04  0.3460043E+02
   0.1200000E+00  0.1580688E+12  0.1589473E+12  0.2604898E+01  0.1206000E+00  0.1111020E+04  0.3460043E+02
   0.1212000E+00  0.1578179E+12  0.1589149E+12  0.2605962E+01  0.1218000E+00  0.1113183E+04  0.3460043E+02
   0.1224000E+00  0.1574899E+12  0.1588076E+12  0.2607307E+01  0.1230000E+00  0.1115825E+04  0.3460043E+02
   0.1236000E+00  0.1570845E+12  0.1586255E+12  0.2608933E+01  0.1242000E+00  0.1118951E+04  0.3460043E+02
   0.1248000E+00  0.1566017E+12  0.1583688E+12  0.2610842E+01  0.1254000E+00  0.1122568E+04  0.3460043E+02
   0.1260000E+00  0.1560413E+12  0.1580377E+12  0.2613037E+01  0.1266000E+00  0.1126682E+04  0.3460043E+02
   0.1272000E+00  0.1554034E+12  0.1576325E+12  0.2615521E+01  0.1278000E+00  0.1131301E+04  0.3460043E+02
   0.1284000E+00  0.1546880E+12  0.1571535E+12  0.2618295E+01  0.1290000E+00  0.1136433E+04  0.3460043E+02
   0.1296000E+00  0.1538952E+12  0.1566012E+12  0.2621363E+01  0.1302000E+00  0.1142086E+04  0.3460043E+02
   0.1308000E+00  0.1530254E+12  0.1559762E+12  0.2624727E+01  0.1314000E+00  0.1148271E+04  0.3460043E+02
   0.1320000E+00  0.1520790E+12  0.1552789E+12  0.2628390E+01  0.1326000E+00  0.1154996E+04  0.3460043E+02
   0.1332000E+00  0.1510563E+12  0.1545100E+12  0.2632355E+01  0.1338000E+00  0.1162272E+04  0.3460043E+02
   0.1344000E+00  0.1499581E+12  0.1536703E+12  0.2636624E+01  0.1350000E+00  0.1170109E+04  0.3460043E+02
   0.1356000E+00  0.1487852E+12  0.1527606E+12  0.2641200E+01  0.1362000E+00  0.1178516E+04  0.3460043E+02
   0.1368000E+00  0.1475384E+12  0.1517820E+12  0.2646084E+01  0.1374000E+00  0.1187506E+04  0.3460043E+02
   0.1380000E+00  0.1462187E+12  0.1507353E+12  0.2651279E+01  0.1386000E+00  0.1197088E+04  0.3460043E+02
   0.1392000E+00  0.1448275E+12  0.1496220E+12  0.2656786E+01  0.1398000E+00  0.1207272E+04  0.3460043E+02
   0.1404000E+00  0.1433659E+12  0.1484432E+12  0.2662606E+01  0.1410000E+00  0.1218071E+04  0.3460043E+02
   0.1416000E+00  0.1418353E+12  0.1472005E+12  0.2668738E+01  0.1422000E+00  0.1229493E+04  0.3460043E+02
   0.1428000E+00  0.1402372E+12  0.1458956E+12  0.2675185E+01  0.1434000E+00  0.1241552E+04  0.3460043E+02
   0.1440000E+00  0.1385728E+12  0.1445304E+12  0.2681946E+01  0.1446000E+00  0.1254260E+04  0.3460043E+02
   0.1452000E+00  0.1368435E+12  0.1431070E+12  0.2689021E+01  0.1458000E+00  0.1267632E+04  0.3460043E+02
   0.1464000E+00  0.1350501E+12  0.1416276E+12  0.2696411E+01  0.1470000E+00  0.1281685E+04  0.3460043E+02
   0.1476000E+00  0.1331933E+12  0.1400950E+12  0.2704121E+01  0.1482000E+00  0.1296441E+04  0.3460043E+02
   0.1488000E+00  0.1312731E+12  0.1385119E+12  0.2712155E+01  0.1494000E+00  0.1311929E+04  0.3460043E+02
   0.1500000E+00  0.1292893E+12  0.1368812E+12  0.2720522E+01  0.1506000E+00  0.1328182E+04  0.3460043E+02
   0.1512000E+00  0.1272408E+12  0.1352063E+12  0.2729237E+01  0.1518000E+00  0.1345246E+04  0.3460043E+02
   0.1524000E+00  0.1251261E+12  0.1334902E+12  0.2738317E+01  0.1530000E+00  0.1363175E+04  0.3460043E+02
   0.1536000E+00  0.1229429E+12  0.1317362E+12  0.2747791E+01  0.1542000E+00  0.1382035E+04  0.3460043E+02
   0.1548000E+00  0.1206891E+12  0.1299471E+12  0.2757690E+01  0.1554000E+00  0.1401903E+04  0.3460043E+02
   0.1560000E+00  0.1183626E+12  0.1281251E+12  0.2768055E+01  0.1566000E+00  0.1422866E+04  0.3460043E+02
   0.1572000E+00  0.1159618E+12  0.1262715E+12  0.2778931E+01  0.1578000E+00  0.1445016E+04  0.3460043E+02
   0.1584000E+00  0.1134869E+12  0.1243860E+12  0.2790366E+01  0.1590000E+00  0.1468444E+04  0.3460043E+02
   0.1596000E+00  0.1109401E+12  0.1224662E+12  0.2802405E+01  0.1602000E+00  0.1493233E+04  0.3460043E+02
   0.1608000E+00  0.1083267E+12  0.1205068E+12  0.2815085E+01  0.1614000E+00  0.1519441E+04  0.3460043E+02
   0.1620000E+00  0.1056558E+12  0.1184987E+12  0.2828426E+01  0.1626000E+00  0.1547086E+04  0.3460043E+02
   0.1632000E+00  0.1029412E+12  0.1164291E+12  0.2842420E+01  0.1638000E+00  0.1576131E+04  0.3460043E+02
   0.1644000E+00  0.1002015E+12  0.1142808E+12  0.2857025E+01  0.1650000E+00  0.1606459E+04  0.3460043E+02
   0.1656000E+00  0.9745974E+11  0.1120338E+12  0.2872151E+01  0.1662000E+00  0.1637861E+04  0.3460043E+02
   0.1668000E+00  0.9474325E+11  0.1096675E+12  0.2887660E+01  0.1674000E+00  0.1670022E+04  0.3460043E+02
   0.1680000E+00  0.9208191E+11  0.1071656E+12  0.2903365E+01  0.1686000E+00  0.1702529E+04  0.3460043E+02
   0.1692000E+00  0.8950634E+11  0.1045228E+12  0.2919040E+01  0.1698000E+00  0.1734890E+04  0.3460043E+02
   0.1704000E+00  0.8704552E+11  0.1017527E+12  0.2934437E+01  0.1710000E+00  0.1766580E+04  0.3460043E+02
   0.1716000E+00  0.8472402E+11  0.9889267E+11  0.2949312E+01  0.1722000E+00  0.1797102E+04  0.3460043E+02
   0.1728000E+00  0.8255947E+11  0.9600402E+11  0.2963455E+01  0.1734000E+00  0.1826053E+04  0.3460043E+02
   0.1740000E+00  0.8056071E+11  0.9316281E+11  0.2976717E+01  0.1746000E+00  0.1853176E+04  0.3460043E+02
   0.1752000E+00  0.7872723E+11  0.9044394E+11  0.2989019E+01  0.1758000E+00  0.1878378E+04  0.3460043E+02
   0.1764000E+00  0.7705019E+11  0.8790481E+11  0.3000354E+01  0.1770000E+00  0.1901710E+04  0.3460043E+02
   0.1776000E+00  0.7551481E+11  0.8557619E+11  0.3010775E+01  0.1782000E+00  0.1923321E+04  0.3460043E+02
   0.1788000E+00  0.7410319E+11  0.8346306E+11  0.3020367E+01  0.1794000E+00  0.1943411E+04  0.3460043E+02
   0.1800000E+00  0.7279689E+11  0.8155233E+11  0.3029233E+01  0.1806000E+00  0.1962189E+04  0.3460043E+02
   0.1812000E+00  0.7157873E+11  0.7982169E+11  0.3037476E+01  0.1818000E+00  0.1979855E+04  0.3460043E+02
   0.1824000E+00  0.7043359E+11  0.7824629E+11  0.3045192E+01  0.1830000E+00  0.1996587E+04  0.3460043E+02
   0.1836000E+00  0.6934863E+11  0.7680234E+11  0.3052466E+01  0.1842000E+00  0.2012541E+04  0.3460043E+02
   0.1848000E+00  0.6831320E+11  0.7546861E+11  0.3059368E+01  0.1854000E+00  0.2027848E+04  0.3460043E+02
   0.1860000E+00  0.6731852E+11  0.7422679E+11  0.3065960E+01  0.1866000E+00  0.2042618E+04  0.3460043E+02
   0.1872000E+00  0.6635741E+11  0.7306133E+11  0.3072293E+01  0.1878000E+00  0.2056945E+04  0.3460043E+02
   0.1884000E+00  0.6542400E+11  0.7195910E+11  0.3078408E+01  0.1890000E+00  0.2070906E+04  0.3460043E+02
   0.1896000E+00  0.6451350E+11  0.7090912E+11  0.3084341E+01  0.1902000E+00  0.2084565E+04  0.3460043E+02
   0.1908000E+00  0.6362200E+11  0.6990217E+11  0.3090120E+01  0.1914000E+00  0.2097972E+04  0.3460043E+02
   0.1920000E+00  0.6274628E+11  0.6893056E+11  0.3095766E+01  0.1926000E+00  0.2111172E+04  0.3460043E+02
   0.1932000E+00  0.6188370E+11  0.6798787E+11  0.3101298E+01  0.1938000E+00  0.2124198E+04  0.3460043E+02
   0.1944000E+00  0.6103202E+11  0.6706876E+11  0.3106729E+01  0.1950000E+00  0.2137078E+04  0.3460043E+02
   0.1956000E+00  0.6018932E+11  0.6616882E+11  0.3112069E+01  0.1962000E+00  0.2149833E+04  0.3460043E+02
   0.1968000E+00  0.5935383E+11  0.6528437E+11  0.3117323E+01  0.1974000E+00  0.2162483E+04  0.3460043E+02
   0.1980000E+00  0.5852381E+11  0.6441242E+11  0.3122491E+01  0.1986000E+00  0.2175041E+04  0.3460043E+02
   0.1992000E+00  0.5769737E+11  0.6355052E+11  0.3127571E+01  0.1998000E+00  0.2187522E+04  0.3460043E+02
   0.2004000E+00  0.5687219E+11  0.6269668E+11  0.3132553E+01  0.2010000E+00  0.2199942E+04  0.3460043E+02
   0.2016000E+00  0.5604524E+11  0.6184934E+11  0.3137419E+01  0.2022000E+00  0.2212317E+04  0.3460043E+02
   0.2028000E+00  0.5521230E+11  0.6100727E+11  0.3142142E+01  0.2034000E+00  0.2224672E+04  0.3460043E+02
   0.2040000E+00  0.5436734E+11  0.6016953E+11  0.3146681E+01  0.2046000E+00  0.2237043E+04  0.3460043E+02
   0.2052000E+00  0.5350168E+11  0.5933544E+11  0.3150977E+01  0.2058000E+00  0.2249482E+04  0.3460043E+02
   0.2064000E+00  0.5260285E+11  0.5850453E+11  0.3154949E+01  0.2070000E+00  0.2262069E+04  0.3460043E+02
   0.2076000E+00  0.5165330E+11  0.5767649E+11  0.3158492E+01  0.2082000E+00  0.2274919E+04  0.3460043E+02
   0.2088000E+00  0.5062871E+11  0.5685119E+11  0.3161467E+01  0.2094000E+00  0.2288202E+04  0.3460043E+02
   0.2100000E+00  0.4949636E+11  0.5602857E+11  0.3163702E+01  0.2106000E+00  0.2302156E+04  0.3460043E+02
   0.2112000E+00  0.4821358E+11  0.5520869E+11  0.3164993E+01  0.2118000E+00  0.2317115E+04  0.3460043E+02
   0.2124000E+00  0.4672688E+11  0.5439165E+11  0.3165098E+01  0.2130000E+00  0.2333527E+04  0.3460043E+02
   0.2136000E+00  0.4497253E+11  0.5357755E+11  0.3163749E+01  0.2142000E+00  0.2351979E+04  0.3460043E+02
   0.2148000E+00  0.4287955E+11  0.5276652E+11  0.3160646E+01  0.2154000E+00  0.2373211E+04  0.3460043E+02
   0.2160000E+00  0.4037648E+11  0.5195861E+11  0.3155475E+01  0.2166000E+00  0.2398122E+04  0.3460043E+02
   0.2172000E+00  0.3740315E+11  0.5115384E+11  0.3147909E+01  0.2178000E+00  0.2427737E+04  0.3460043E+02
   0.2184000E+00  0.3392784E+11  0.5035213E+11  0.3137625E+01  0.2190000E+00  0.2463152E+04  0.3460043E+02
   0.2196000E+00  0.2996856E+11  0.4955335E+11  0.3124322E+01  0.2202000E+00  0.2505424E+04  0.3460043E+02
   0.2208000E+00  0.2561364E+11  0.4875731E+11  0.3107756E+01  0.2214000E+00  0.2555417E+04  0.3460043E+02
   0.2220000E+00  0.2103320E+11  0.4796390E+11  0.3087792E+01  0.2226000E+00  0.2613626E+04  0.3460043E+02
   0.2232000E+00  0.1647065E+11  0.4717313E+11  0.3064490E+01  0.2238000E+00  0.2680018E+04  0.3460043E+02
   0.2244000E+00  0.1220718E+11  0.4638536E+11  0.3038253E+01  0.2250000E+00  0.2753950E+04  0.3460043E+02
   0.2256000E+00  0.8503183E+10  0.4560145E+11  0.3010119E+01  0.2262000E+00  0.2834218E+04  0.3460043E+02
   0.2268000E+00  0.5535507E+10  0.4482284E+11  0.2982374E+01  0.2274000E+00  0.2919234E+04  0.3460043E+02
   0.2280000E+00  0.3357861E+10  0.4405150E+11  0.2959856E+01  0.2286000E+00  0.3007302E+04  0.3460043E+02
   0.2292000E+00  0.1902647E+10  0.4328971E+11  0.2952496E+01  0.2298000E+00  0.3096874E+04  0.3460043E+02
   0.2304000E+00  0.1021011E+10  0.4253964E+11  0.2978811E+01  0.2310000E+00  0.3186731E+04  0.3460043E+02
   0.2316000E+00  0.5384214E+09  0.4180290E+11  0.3064814E+01  0.2322000E+00  0.3276037E+04  0.3460043E+02
   0.2328000E+00  0.3002614E+09  0.4108020E+11  0.3221087E+01  0.2334000E+00  0.3364292E+04  0.3460043E+02
   0.2340000E+00  0.1941548E+09  0.4037085E+11  0.3399903E+01  0.2346000E+00  0.3451238E+04  0.3460043E+02
   0.2352000E+00  0.1509134E+09  0.3966855E+11  0.3515863E+01  0.2358000E+00  0.3536754E+04  0.3460043E+02
   0.2364000E+00  0.1339475E+09  0.3891221E+11  0.3504772E+01  0.2370000E+00  0.3620666E+04  0.3460043E+02
   0.2376000E+00  0.1265719E+09  0.3752768E+11  0.3245234E+01  0.2382000E+00  0.3701591E+04  0.3460043E+02
   0.2388000E+00  0.1222861E+09  0.3170061E+11  0.2410715E+01  0.2394000E+00  0.3769883E+04  0.3460043E+02
